sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A4at	C1	C1b	C39	C1w	C41	C3	C45d	C21ak	C39w	C83a	C1dq	123894_C	C3hr	C41j	C1af	C39u	C1du	C1a	C41l	257441_C	C1dr	C41o	C1dt	C1ae	C42.2	1501726_C	68638_C	1106_C	C4a	3636_C	C1ai	C1dl	4145_C	90804_C	C3hs	C1n	2660_C	96590_C	2833_C	1501809_C	C3ew	1182508_C	2685_C	2666_C	97645_C	C116	2664_C	406542_C	251581_C	2668_C	15428_C	C3i	3575_C	17565_C	1501700_C	2050_C	13932_C	2089_C	68637_C	C1v	C1ds	1501740_C	C41e	307_C	C41f	881_C	C39q	251820_C	C41b	870109_C	1501704_C	873773_C	C1c	C39j	C3ak	49384_C	17182_C	1501741_C	250245_C	15583_C	C39a	90828_C	2663_C	940170_C	1450569_C	6394_C	1501739_C	C93b	14775_C	1501701_C	1501727_C	C116l	1501699_C	1501736_C	C41a	7273_C	279062_C	C15h	C3dw	2839_C	5353_C	66475_C	71029_C	96796_C	1501722_C	8440_C	C1ap	1501702_C	650_C	C1f	1501703_C	C3cx	125744_C	72356_C	51198_C	17102_C	27517_C	11401_C	69058_C	18588_C	C15i	1501711_C	C1j	572751_C	1408_C	18283_C	1379665_C	150297_C	21938_C	C1au	13086_C	1126_C	2669_C	116412_C	1501830_C	2156_C	1501735_C	1501887_C	1167041_C	15472_C	96992_C	196860_C	16498_C	1501890_C	1501914_C	70133_C	28874_C	138295_C	10326_C	1501805_C	7528_C	62259_C	C115d	3629_C	7821_C	16815_C	25715_C	2092_C	403821_C	C3eq	C39s	1501902_C	192333_C	874270_C	10574_C	1501730_C	196458_C	1501715_C	174057_C	1501906_C	17505_C	C1cu	1501889_C	12786_C	69324_C	1501908_C	196_C	68666_C	3635_C	14429_C	26883_C	C3az	19017_C	1501742_C	185553_C	48318_C	48311_C	C3co	1501806_C	12213_C	1501743_C	1501737_C	1501744_C	196579_C	96833_C	72886_C	1501917_C	9770_C	1501907_C	C116f	1501915_C	138330_C	8441_C	4132_C	2727_C	154997_C	91106_C	1501903_C	C15k	1501904_C	8538_C	47195_C	1501731_C	878021_C	20928_C	18590_C	1501745_C	5078_C	2193_C	219115_C	9922_C	1501746_C	93976_C	1501747_C	12578_C	1501909_C	28056_C	2672_C	13271_C	96908_C	C41g	8635_C	12005_C	983504_C	196669_C	351_C	1501897_C	D1	D4	D4c	12086_D	D17d	D4f	D1h	D17c	1274672_D	D1r	D17e	D17j	2598_D	D5m	D17k	132119_D	D2	104655_D	D1as	14041_D	14522_D	473490_D	19491_D	19422_D	17968_D	11467_D	18844_D	D17q	10626_D	10201_D
132681	SA4769	SA4769_SA4769_N702-N502_L001_R1_001.fastq.gz	c612cc1700545271bec98a77c17adc74d8013dde2d85d786cfcea8ccf1db90c5	SA4769_SA4769_N702-N502_L001_R2_001.fastq.gz	896a29df4894cfcbf8622ff362e9077daf63b33395ee8434c9595e2952ac04da	27016	19801	626	19801	626	0	0	0	0	18759	21	0	0	1966	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	27.76626667	35.14978333	2020-10-29	19.5	0	9784	3285	534	839	651	0	0	0	0	0	0	0	0	0	699	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	86	0	0	0	0	0	0	0	240	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	313	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	92	0	0	0	0	0	0	0	0	79	0	0	0	0	0	401	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132500	SA4458	SA4458_SA4458_N712-N502_L001_R1_001.fastq.gz	2762b43b1f471e3ed885503ebc748b0097c09ebd19639a8bcb970669bd30903a	SA4458_SA4458_N712-N502_L001_R2_001.fastq.gz	10fe818abcd6e4f86ae485fe098e092606cad71be796a63c1f71f711ffb63278	116632	92388	2296	92388	2296	0	0	0	0	87803	24	0	0	7999	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	27.63960000	35.30646667	2020-10-13	10.5	0	43488	14804	5066	1246	4736	535	0	0	0	0	0	0	0	0	611	1080	0	1136	0	0	0	1400	0	1849	0	0	0	0	0	0	447	0	0	0	0	665	2135	0	0	0	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	482	588	0	0	0	0	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132587	SA4645	SA4645_SA4645_N702-N502_L001_R1_001.fastq.gz	29db50b676ef93c154b3e35f05d65e6774970ece1ad9c414c38a7000ea7818ef	SA4645_SA4645_N702-N502_L001_R2_001.fastq.gz	fcb05c064f665d474b8b2365b91c3773d99d7c8924501118b3f857d2abd56e9b	72862	53204	1630	53204	1630	0	0	0	0	47086	24	0	0	9149	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Incertae sedis	Blastomussa	merleti	28.83295000	34.82771667	2020-10-21	16.0	0	11673	0	0	7004	0	6095	632	770	678	0	0	2115	969	0	0	0	2846	0	741	0	0	0	4194	0	0	0	0	0	0	351	0	0	0	0	1714	0	0	0	0	0	0	585	0	0	0	0	0	2617	0	0	0	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132803	NTN0060-22	NTN0060-22_NTN0060-22_N701-N506_L001_R1_001.fastq.gz	aa53480def5dcd50b9b97c7359cb1eb1c90b6a9008ce7985ad10faae5afc3393	NTN0060-22_NTN0060-22_N701-N506_L001_R2_001.fastq.gz	908f6ce78d62278a5c197a69a37e3e3e6572107534a451c22b852f4ad2d7e9de	40284	24972	1021	24972	1021	0	0	0	0	23462	23	0	0	3481	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeidae	Coscinaraea	monile	29.03710000	34.83878333	2020-11-11	65.5	0	7028	0	0	1775	0	1792	1818	205	0	0	0	563	719	0	0	0	3406	0	425	0	0	0	1569	0	0	0	543	0	0	240	0	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	206	0	275	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132805	NTN60-19	TNT60-19_TNT60-19_N701-N502_L001_R1_001.fastq.gz	4dab63e73e16dc9542b85431938ff15ff2f3eeb40082c79982d400d8aba830f4	TNT60-19_TNT60-19_N701-N502_L001_R2_001.fastq.gz	f99e8876c4ef3ed9c99dbf42022c8b9857553582f76872dff90cce7797dbee9f	134185	100440	3447	100440	3447	0	0	0	0	90439	23	0	0	15982	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Incertae sedis	Blastomussa	merleti	29.03711667	34.83880000	2020-11-11	67.0	0	26017	0	0	8088	0	9154	7195	901	0	0	0	5512	1674	0	0	0	8231	0	3179	0	0	0	2853	0	0	0	0	0	0	1204	0	0	0	0	3999	0	0	0	0	0	0	0	0	0	0	0	0	1186	0	0	0	658	2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	0	1684	0	0	0	0	0	0	0	0	1539	0	0	0	0	0	0	0	0	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	0	0	0	0	0	0	0	863	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132729	SA4440	SA4440_SA4440_N703-N506_L001_R1_001.fastq.gz	ad1493901ef1aa63a6d06825fa97150235f069c684348c5fedddd520fec12211	SA4440_SA4440_N703-N506_L001_R2_001.fastq.gz	2388916bc08748c76d4b286b447a5f7381f2d133f53fd1336b5774af294b0b26	163392	106816	3046	106813	3045	3	1	0	0	100648	24	0	0	9429	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	27.64351667	35.30561667	2020-10-13	8.6	0	51904	15191	4580	1805	4672	1410	0	0	0	0	0	0	0	0	2987	0	0	1274	0	0	0	0	0	0	0	0	0	0	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619	0	0	917	0	0	0	0	0	0	0	0	571	0	2072	0	0	0	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	0	0	0	0	576	0	0	0	0	0	0	0	0	569	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	0	0	0	0	0	2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	0	0	0	0	0	0	0	0	0	761	0	0	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132577	SA4545	SA4545_SA4545_N714-N506_L001_R1_001.fastq.gz	9b47b4aecb45ee0ad9c345340d479421911e86614d80b04644c5bbfeea5ca888	SA4545_SA4545_N714-N506_L001_R2_001.fastq.gz	63a693de31c77bf6ba515cbe234630d7d54d84d2ca0aeb6a7bd045b1422157b2	74167	59658	1460	59658	1460	0	0	0	0	56514	23	0	0	2712	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	27.64351667	35.30561667	2020-10-15	6.8	0	29221	9883	3566	642	3150	0	0	0	0	0	0	0	0	0	556	516	0	294	0	0	0	661	0	1075	0	0	0	0	812	0	511	0	0	0	0	0	766	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322	0	812	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	352	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132737	SA4824	SA4824_SA4824_N712-N503_L001_R1_001.fastq.gz	2f6ffa022a3379c75db58a9994e042b07ddb11dea61200018b3622023f847ccd	SA4824_SA4824_N712-N503_L001_R2_001.fastq.gz	480d19f13a10a0677f4479250696817df938acd2e080044f5d7ecf827670886b	167356	99452	3021	99452	3021	0	0	0	0	94404	16	0	0	25444	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Incertae sedis	Blastomussa	merleti	28.05283333	34.70433333	2020-11-02	21.7	0	11355	0	0	43851	970	0	9896	0	0	0	0	0	0	0	0	0	0	0	2888	0	0	0	0	0	0	0	960	0	0	3027	0	0	0	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5195	0	703	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746	0	0	0	0	1623	0	0	0	0	0	0	0	0	0	1388	0	0	0	0	0	0	0	0	0	0	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132604	SA4681	SA4681_SA4681_N701-N505_L001_R1_001.fastq.gz	f9ef0e7cba7f7c3b40ce0e9e2a66b0fed6883d5f3ffc44307c771040f6695c42	SA4681_SA4681_N701-N505_L001_R2_001.fastq.gz	7d4dc71ff1016cccedbf1d54f67471ed6cae3903423492c1d9af34c811967c76	92539	76816	1765	76816	1765	0	0	0	0	73383	22	0	0	13884	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	29.22163333	34.91008333	2020-10-22	10.4	0	26009	7244	18795	0	2319	512	0	0	0	0	0	0	0	0	1011	3060	0	0	0	1373	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	0	549	0	0	449	4538	0	0	0	0	1453	0	0	0	0	0	0	0	0	905	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	441	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132806	NTN0046_10	NTN0046-10_NTN0046-10_N704-N505_L001_R1_001.fastq.gz	b5ceb1dabd5f25165cb1ac3633648886f2ed738e3fe8fb399b14291216b8e822	NTN0046-10_NTN0046-10_N704-N505_L001_R2_001.fastq.gz	98f925b1c416458e93d9fee4608f6e649d0fee8172532b9878feb78b5f837e2a	85080	56588	1997	56588	1997	0	0	0	0	53498	20	0	0	8389	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeidae	Coscinaraea	monile	27.73000000	35.24593333	2020-10-30	70.5	0	10626	0	19691	3481	0	3056	1807	1661	1095	0	0	2880	694	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132542	SA4564	SA4564_SA4564_N701-N508_L001_R1_001.fastq.gz	30777cab10760d4161cade31e2d341744bba92b4ef20a96bf794b4b5b2c70e61	SA4564_SA4564_N701-N508_L001_R2_001.fastq.gz	6934ec2c76d05c127c6fe61ffbf8875121c1b2ac079bc635d25479f6892dcacf	60957	42812	1648	42812	1648	0	0	0	0	39171	28	0	0	7279	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Coscinaraeideae	Coscinaraea	monile	29.14598333	34.88080000	2020-10-17	18.5	0	12635	3631	5847	1624	509	1891	1032	0	0	0	0	1608	281	693	699	0	1138	0	286	845	0	0	839	0	0	0	0	391	0	0	0	0	0	0	313	0	0	0	191	1766	0	0	0	269	489	0	0	223	0	0	0	0	299	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																																					2830	2	4	860	833	857	32	3241	873576	251905	15019	8128	123894	251892	2948	875	2661	1463824	1111	2226	257441	57896	1398	1501734	1104	1	1501726	68638	1106	1105	3636	1102	17875	4145	90804	93722	2678	2660	96590	2833	1501809	830	1182508	2685	2666	97645	632	2664	406542	251581	2668	15428	895	3575	17565	1501700	2050	13932	2089	68637	11476	15529	1501740	1113	307	1116	881	12022	251820	1379	870109	1501704	873773	308	2086	23340	49384	17182	1501741	250245	15583	1109	90828	2663	940170	1450569	6394	1501739	1944	14775	1501701	1501727	2834	1501699	1501736	2088	7273	279062	1584	23351	2839	5353	66475	71029	96796	1501722	8440	19143	1501702	650	1110	1501703	2709	125744	72356	51198	17102	27517	11401	69058	18588	1947	1501711	15	572751	1408	18283	1379665	150297	21938	20	13086	1126	2669	116412	1501830	2156	1501735	1501887	1167041	15472	96992	196860	16498	1501890	1501914	70133	28874	138295	10326	1501805	7528	62259	358	3629	7821	16815	25715	2092	403821	133	8727	1501902	192333	874270	10574	1501730	196458	1501715	174057	1501906	17505	2090	1501889	12786	69324	1501908	196	68666	3635	14429	26883	5602	19017	1501742	185553	48318	48311	8576	1501806	12213	1501743	1501737	1501744	196579	96833	72886	1501917	9770	1501907	6111	1501915	138330	8441	4132	2727	154997	91106	1501903	2460	1501904	8538	47195	1501731	878021	20928	18590	1501745	5078	2193	219115	9922	1501746	93976	1501747	12578	1501909	28056	2672	13271	96908	1380	8635	12005	983504	196669	351	1501897	853	854	1730	12086	2582	2332	1752	1759	1274672	944	2587	1768	2598	939	2594	132119	855	104655	910	14041	14522	473490	19491	19422	17968	11467	18844	10203	10626	10201
