sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A3	A1gf	760006_A	A1ee	3804_A	70045_A	3283_A	A1gc	3528_A	A1du	A1g	364485_A	922_A	1767146_A	72388_A	969_A	1438_A	73416_A	7561_A	33881_A	A3w	76466_A	363131_A	3177_A	6772_A	9434_A	2058_A	B1	C3ae	C3f	C3bj	C3	C3p	C3g	C3k	55_C	C3ch	C21	152_C	C3gj	C3in	C21.12	38_C	48_C	C3io	53_C	236_C	44_C	925363_C	62_C	C3il	C3im	C3.10	C3gl	47_C	C3hv	181_C	397_C	C3fj	54_C	240_C	C3.11	33161_C	33162_C	169_C	56_C	66_C	140_C	69_C	63351_C	76_C	C3b	C3cp	C3.9	65_C	884538_C	33164_C	70_C	891932_C	237_C	39_C	1778091_C	33171_C	C116	33163_C	C3h	418_C	46445_C	42_C	33180_C	1778086_C	756765_C	C3fv	241_C	51_C	288_C	243_C	34_C	46449_C	32995_C	1500390_C	920736_C	64_C	75_C	744202_C	144_C	67_C	238_C	61_C	1778090_C	931204_C	68_C	915532_C	1004567_C	45_C	174_C	1778087_C	178_C	C116i	1778089_C	399_C	401_C	1778085_C	744126_C	1778093_C	1778095_C	915536_C	1778082_C	49_C	1778094_C	1778083_C	918332_C	924760_C	915370_C	33097_C	1778088_C	290_C	1500999_C	1778097_C	50_C	921509_C	928011_C	917448_C	1778096_C	1501479_C	293_C	1778084_C	33179_C	917792_C	32946_C	921522_C	1778092_C	917067_C	1768442_C	747180_C	471_C
134681	307	307_R1.fastq.gz	61c219593c5d5b228d13126d4cfd53260dc1ec871dccca01aa3d3733eb4d73cf	307_R2.fastq.gz	7551497c01fbc6312ca77cb620fece79d8c55d262e68585793fad0be1a8749f1	2960	1923	83	1923	83	0	0	0	0	1879	25	0	0	168	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	107	156	112	55	0	51	23	30	12	29	13	0	20	18	0	0	20	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	7	8	0	0	0	0	0	0	10	8	7	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134657	101	101_R1.fastq.gz	0799dd0b50ca50944cb9394e668993b6de3188e73cf0ccc190ddb15568f9b7a1	101_R2.fastq.gz	9a5254a20bb1107134920b0cd2fc5702562bd9524133c8f401672a8fae38c3de	5532	3750	158	3750	158	0	0	0	0	3584	25	0	0	332	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48500600	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051	174	387	232	121	0	94	52	0	41	53	47	0	35	30	16	0	34	0	0	0	0	0	0	0	18	0	0	0	0	17	19	0	19	23	30	0	0	0	0	0	0	22	0	0	16	19	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134728	614	614_R1.fastq.gz	a402a50d5131d69edd1b2a55f55630600616243e413dbc36ec1616c5342e7eea	614_R2.fastq.gz	b20c8a6e20a30bcc0d56bd9379931d0212e3efa0a1186404d4480850e9441589	9126	6100	252	6100	252	0	0	0	0	5800	24	0	0	526	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3176	619	571	244	203	0	133	123	50	57	63	60	0	24	60	51	0	49	0	45	0	0	0	0	33	0	37	42	0	0	34	0	0	28	0	0	46	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134647	65	65_R1.fastq.gz	50a8ca92dac672f44e2c171ef2ac08a0bec5c6492d561b75049d40ab9468ce58	65_R2.fastq.gz	4955231769d815859e6977084eb67729cfc222ff9e1a687c054320907ba4ed3b	4278	2790	124	2790	124	0	0	0	0	2658	25	0	0	273	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48500600	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	144	307	169	67	0	71	30	0	38	28	18	0	25	0	0	0	41	0	0	0	29	0	0	14	0	0	19	14	0	0	0	0	0	23	16	0	0	12	0	0	0	17	0	13	0	0	0	19	12	0	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134663	157	157_R1.fastq.gz	57ad657229c32c2d968cb3dc33cda312899dbfaea5bd8cd07c4085e51adcfd02	157_R2.fastq.gz	a9ce84e1c6d1c7251c406a81ebc208c616e6e45db84a96530f323884cd7cdbea	2535	1505	79	1505	79	0	0	0	0	1461	24	0	0	169	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	116	139	62	48	0	29	21	0	21	27	16	0	0	10	0	0	13	0	0	0	11	0	0	9	0	0	0	7	0	7	11	0	0	16	13	0	0	9	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134674	276	276_R1.fastq.gz	913d37a831171655e30a41e061737e5d9e6d18acbd78477d2577610e3c75be32	276_R2.fastq.gz	6e53083501a199762024ea4648235101f9ba1f432953bd3b826f3ddcad3d1bf2	2962	1978	92	1978	92	0	0	0	0	1937	28	0	0	211	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1093	111	176	122	73	0	45	34	0	19	26	17	0	18	0	0	0	17	0	0	0	28	0	0	0	9	0	0	12	0	15	8	8	11	19	17	0	0	0	0	0	0	0	9	0	8	7	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
134685	315	315_R1.fastq.gz	1bffe0419b896f34ae3be4fa81d2970af5017862ff6af968cc93b3e0776a818f	315_R2.fastq.gz	d604632944b40f0dd2c18d4d1790a4a13acdc5dfc1eea5ba950d682519a47439	2496	1574	68	1574	68	0	0	0	0	1536	30	0	0	196	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	96	149	72	53	0	34	19	0	16	34	15	0	6	0	11	0	9	0	0	0	22	0	0	10	0	0	10	11	0	7	11	9	7	7	10	0	11	12	0	6	0	7	0	7	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134664	158	158_R1.fastq.gz	1e8aec8dec9b355e3ecbdddfb79e54c09b5135eee8da9f1c4ea6fb75bc241545	158_R2.fastq.gz	88ff23322eac581a9224da888c2bf11eae6930d19d0d6f7ebd01901b66acd131	5273	3433	151	3433	151	0	0	0	0	3330	31	0	0	357	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501	433	303	166	193	0	67	54	67	47	32	42	0	43	23	30	0	0	0	39	0	0	0	0	16	14	15	14	0	0	0	0	20	0	0	0	18	0	28	17	0	13	15	23	23	21	14	0	0	24	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134661	117	117_R1.fastq.gz	62b0187e0be198d24abc5c8fd8380fc06d71cb1642aeae1040f346b085c2c8a3	117_R2.fastq.gz	0c7586c7c3bc21fb13675b4c0acce5847229cc199b9e051f5e178f2f7849a5fa	2003	1106	55	1106	55	0	0	0	0	1094	35	0	0	155	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	190	100	48	64	0	21	12	19	9	22	7	0	9	14	28	0	8	0	12	0	0	0	0	6	5	0	4	6	0	5	0	5	5	0	0	7	5	4	0	0	0	8	10	4	6	4	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134736	632	632_R1.fastq.gz	6f6469d72fecf418678b164aa51d424f42d2088b4a01b42ba6ce45ef82ae50de	632_R2.fastq.gz	4c79a471ea95e50bfde0e92d2b0b157c7a85f3992b2a90f8d93135c5fa919002	5488	3730	140	3730	140	0	0	0	0	3645	38	0	0	586	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645	597	230	203	21	0	76	63	15	51	14	38	0	46	77	43	0	23	0	27	0	25	0	0	29	39	29	15	26	0	19	14	16	0	0	0	30	19	0	0	14	0	19	21	0	14	18	18	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	22	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134684	311	311_R1.fastq.gz	22ce3d13bd6ef27d721e73c4c3d751e0f6fc235c204140a10fd4fc631103878e	311_R2.fastq.gz	7bbfd244654fc180ef05a1bb13c7b5d4f8a9a48ebfdef68082c56b01c92aeb10	1565	1054	58	1054	58	0	0	0	0	1045	36	0	0	155	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	57	80	82	32	0	29	15	0	21	13	10	0	12	0	0	0	12	0	0	8	4	0	0	9	16	0	15	13	0	9	9	0	5	0	0	0	4	11	0	0	4	0	0	5	9	6	8	0	8	5	0	0	0	0	0	4	0	0	8	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
134648	70	70_R1.fastq.gz	ff8d55c4c74be31ccec5e3fc92a94f3d8e525d151db4592bfab55d8b0d088b9a	70_R2.fastq.gz	027a168919affa0e87e35d9ce185fffaccab8e1ca01a74f5474a89240c62e818	5807	3777	140	3777	140	0	0	0	0	3677	34	0	0	498	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48500600	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1391	320	416	360	190	0	37	62	0	72	58	57	0	69	36	30	0	0	0	18	0	0	0	0	32	23	0	37	23	0	36	0	27	19	0	0	0	23	21	23	0	0	28	55	25	21	42	0	0	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134656	98	98_R1.fastq.gz	df70fdc68975c3d4df566b8307f1ffc85704fa6bc92d7cf9e8a7c12920509e15	98_R2.fastq.gz	2c55d192efbf9d7a931f1f1b4e3d96efbd61fc2846a05c80319a7d2eec47d8c3	3165	1843	93	1843	93	0	0	0	0	1821	36	25	0	119	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48500600	-149.88333000	Jul-Aug 2013	 3-10	557	0	33	0	24	13	0	7	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	43	73	32	34	0	23	25	0	14	7	8	0	13	5	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	5	7	10	0	0	7	0	0	5	0	0	7	0	0	0	7	0	6	0	0	0	8	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
134670	177	177_R1.fastq.gz	14ef733bbd84727f5f4e0e18af4f24f86b686be198ecb1f6198ed8a5f61fbaca	177_R2.fastq.gz	b0171c65da1295cd1a3a6bc7d2c915f9be535ecdac61bb111490113b5cdbe3b6	6673	4350	161	4350	161	0	0	0	0	4225	48	103	0	469	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	1071	0	76	0	37	22	0	20	16	17	0	0	0	0	6	0	6	0	0	13	0	0	7	0	0	6	0	6	0	996	347	264	305	142	0	42	45	0	76	50	50	0	39	35	36	0	0	0	17	0	0	0	0	37	22	0	26	24	0	24	28	19	17	0	0	17	22	28	22	0	18	18	26	20	20	15	0	0	21	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134709	505	505_R1.fastq.gz	bcd79ddcc70cdc9e6f1cc285d1dea82e848717a54f4e85f95d09518ea7acc002	505_R2.fastq.gz	20268f78da337fd1a474ab5e8d466d6ee48b7ed32666162ac270e058214d85fa	1237	615	28	615	28	0	0	0	0	609	15	0	0	30	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	49	39	32	25	0	5	9	33	4	5	7	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134710	511	511_R1.fastq.gz	5fe4695699862ad0c0600a8471bcc6d2c6d938c323703c3bf5bab47cb846be70	511_R2.fastq.gz	9194d7ace4f8f3a0ebeb0fc66c316a4cb205bbb7c3f655f4c3d7feee628f1168	12477	9053	319	9053	319	0	0	0	0	8695	21	0	0	588	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.54577800	-149.62127000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5273	505	452	648	369	0	123	123	390	104	66	104	0	47	48	58	0	0	0	0	0	39	0	0	46	0	0	46	0	120	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134650	73	73_R1.fastq.gz	f3bd9de5633778b6c1021a4c4a5d4964906618a9342c579afb54eb706bb477a2	73_R2.fastq.gz	c0ff38f176578e5cdd9467555e3130ae59e9ee62185b49a7e097717060c5ccfe	11408	7955	311	7955	311	0	0	0	0	7347	21	0	0	572	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48500600	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	558	597	411	388	0	123	118	389	107	76	63	0	46	48	57	0	0	0	39	0	51	0	0	0	0	0	0	0	68	0	0	0	0	0	0	40	39	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134724	607	607_R1.fastq.gz	3fd73fb7de847b0181c95e032f03117d384689adc4597bcda9edab95f53f5d01	607_R2.fastq.gz	81f22c8c1e27b38f18ab64bf6007b313bfeb293f9726913a15b38ff67741438e	9794	7033	301	7033	301	0	0	0	0	6658	22	0	0	602	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3941	469	446	369	311	0	115	104	238	47	49	52	0	38	44	60	0	36	0	38	0	56	0	0	0	0	0	30	0	78	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134732	619	619_R1.fastq.gz	0e684d57354eaefa1b5d29101462b4544ddeed565354ddd7053c85b24e41d6e4	619_R2.fastq.gz	736e67fb000f276d5a1f03f220ea5269a9e7d4c4790b29b1918c10b68aad5a5e	5779	3769	165	3769	165	0	0	0	0	3561	19	0	0	306	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1993	320	208	208	204	0	26	84	154	46	0	41	0	20	26	52	0	0	0	0	0	0	0	0	0	0	19	0	0	80	17	0	0	0	0	0	24	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134673	180	180_R1.fastq.gz	11cc802e57c7a641b474bad0bbba2895b60c92cac98438b062da4db59503ab36	180_R2.fastq.gz	1dfceb345c6c8058e9ee92a912a04f513ab85f4f597f21c8fd67a0eede875731	7103	4660	191	4660	191	0	0	0	0	4488	21	0	0	418	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2288	440	397	218	303	0	63	82	210	47	68	40	0	0	55	69	0	0	0	31	0	0	0	0	25	0	0	18	0	0	21	0	0	0	0	0	35	0	0	0	39	0	0	0	0	0	18	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134675	297	297_R1.fastq.gz	651bfce0c6ade6244a62f9712a1b5a2813096af51c2f189460620af1692feb17	297_R2.fastq.gz	bb0ca57497549ba2d8a6f3fa3ba8957471ac8762d755733ff855a62367e0d334	4706	3133	150	3133	150	0	0	0	0	2999	24	0	0	296	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59114400	-149.79333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	161	192	96	164	0	47	34	116	36	37	26	0	18	19	32	0	0	0	18	0	12	0	0	12	0	0	0	0	32	0	0	12	0	0	0	13	0	12	0	18	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134667	173	173_R1.fastq.gz	6b2646f3b82ad540095b34ccd2bcf4ac8b126bf57fdc5a7ef48aeab18aaa0e37	173_R2.fastq.gz	82eb764c701a7b0717d848fc198ebcb9ac94516a51073d08745b55393055e376	4903	3358	159	3358	159	0	0	0	0	3158	23	0	0	291	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.48210300	-149.88333000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778	233	236	142	142	0	70	75	168	24	36	31	0	14	25	33	0	0	0	15	0	0	0	0	0	0	16	0	0	25	13	0	16	0	0	0	18	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134730	617	617_R1.fastq.gz	95f5db3912e8fcd59eb1e332b1646fad5df2d1bc54396afcce2c928089abad95	617_R2.fastq.gz	d2056e548049a14cb3e03d24e485af2ef45445ac95cd2a544a3174f3e074d2e3	6000	4248	186	4248	186	0	0	0	0	4037	23	0	0	466	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	hyacinthus	-17.59296100	-149.79215000	Jul-Aug 2013	 3-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2286	359	203	195	181	0	0	82	194	50	18	16	0	48	47	48	0	0	0	17	0	0	0	0	22	0	28	0	20	99	0	0	24	0	0	0	35	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
