sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	B1	C31	C17d	C21	C21ac	C31a	C17e	C31.9	C31.1	C31j	C17f	70830_C	70831_C	C31f	C3	42607_C	70840_C	70847_C	C31.10	C21aj	C31k	C21k	70828_C	70821_C	70844_C	C17g	C31i	C31b	70829_C	70921_C	C31h	C31g	C3.14	456029_C	C31.5	42603_C	70932_C	70928_C	C21ap	70826_C	C21.16	42605_C	70841_C	70992_C	71013_C	71566_C	70823_C	70954_C	70827_C	C21ad	C15	70923_C	67859_C	70922_C	456414_C	70848_C	70933_C	1180443_C	51911_C	70875_C	70825_C	68728_C	70925_C	67855_C	480004_C	71170_C	456159_C	456053_C	67869_C	C17	456376_C	71232_C	70930_C	C1	70949_C	70929_C	457831_C	456449_C	1250588_C	1253818_C	1251387_C	70994_C	1180360_C	1336429_C	456034_C	459079_C	1336428_C	464979_C	67866_C	459074_C	1253898_C	456014_C	70906_C	455677_C	456452_C	70956_C	70843_C	468204_C	459329_C	456144_C	1180597_C	1269519_C	460879_C	1336438_C	1253353_C	462842_C	1336423_C	456077_C	1246504_C	1336446_C	1249361_C	1336433_C	70908_C	456082_C	1336441_C	1249659_C	1336470_C	1270149_C	1336457_C	1336432_C	1336430_C	1336451_C	1336439_C	71233_C	456017_C	456039_C	478978_C	456072_C	456435_C	1249589_C	1249193_C	571138_C	70850_C	1336461_C	1250108_C	1336456_C	1252703_C	71028_C	455305_C	1336435_C	1246501_C	1250905_C	455151_C	71011_C	1336464_C	456948_C	1336424_C	456952_C	459315_C	1336467_C	456372_C	456169_C	1336474_C	1336458_C	471793_C	1336442_C	1249203_C	459063_C	C1au	108242_C	1250449_C	1336445_C	1336434_C	70851_C	1246505_C	1180596_C	1336473_C	456817_C	1253305_C	456073_C	C15ce	1336444_C	1336450_C	1336477_C	1336449_C	126441_C	1250884_C	49085_C	460791_C	1259251_C	477965_C	1180414_C	456332_C	1336426_C	1336462_C	48981_C	456365_C	457972_C	469033_C	456147_C	456466_C	1147977_C	1336437_C	70913_C	67874_C	458697_C	1336425_C	456380_C	1336468_C	469958_C	1262015_C	456920_C	1250679_C	1336431_C	71143_C	747364_C	1269207_C	1336454_C	1246503_C	1180404_C	1260686_C	1336480_C	1336469_C	1336443_C	1336460_C	1336459_C	456347_C	1249915_C	459330_C	1263441_C	1336478_C	1336448_C	1336453_C	1336466_C	1336479_C	1251129_C	1250524_C	1336463_C	1336476_C	473565_C	1249332_C	466215_C	1336472_C	1336471_C	70907_C	1249453_C	1249277_C	70912_C	1336475_C	1336436_C	1246526_C	C15eo	D1	D4	D6	D1ab	D3h	70903_D	38566_D	70916_D	70955_D	D4d	5587_D	D17j	D17d	45918_D	1336427_D	70934_D	1336447_D	1336455_D	11467_D	15655_D	10614_D	1336452_D	D1r	1336440_D	53306_D	D1ay	D2.2	11250_D	D17l	D17e	D5m	946_D	D17c	455369_D	1336465_D	D17k	10612_D	26782_D	470665_D	455581_D	F3.1
124593	Clo2019_ID560	Clo2019_ID560_R1.fastq.gz	0a65c9f45ea2e4cb36581ce8b110cd5d60c4f35b5b54a51288279646c39eff53	Clo2019_ID560_R2.fastq.gz	11f549f9869182a86e0af69739b0c47e7df8cdef76175b6dab54f3afe4d31e4e	2718	1814	47	1814	47	0	0	0	0	1802	24	0	0	180	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	827	213	84	16	98	48	0	175	7	19	8	0	72	0	0	0	0	15	0	0	0	0	0	0	0	0	30	34	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124315	Clo2019_ID266	Clo2019_ID266_R1.fastq.gz	f481dd0a90e0a3fe8b2389dfc41638e4d6da79535230ecdc8a0234fb4ef73c44	Clo2019_ID266_R2.fastq.gz	4431b364d0eab3ac30d92a63398d989d326c340d4db7e6715ef793e0bfba3e3b	3712	2360	49	2360	49	0	0	0	0	2320	27	0	0	159	5	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1026	189	91	56	102	54	0	219	19	0	14	18	85	0	0	8	9	32	0	0	8	0	0	0	0	0	80	47	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	74	27	5	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124120	Clo2017_ID65	Clo2017_ID65_R1.fastq.gz	e2c67391c97e00bbbae7412a810856b623603b54ab2f64ea1e335531d3b035f2	Clo2017_ID65_R2.fastq.gz	95962f2fcd2d5df32817f994b95bea88a6a55d9c4a1b19edda7f0cd9781437ad	4768	2944	61	2944	61	0	0	0	0	2902	30	0	0	182	13	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1219	212	70	26	142	73	0	228	28	0	19	10	140	17	0	13	10	41	0	0	0	0	0	14	0	0	57	54	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	189	58	29	11	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124643	Clo2019_ID74	Clo2019_ID74_R1.fastq.gz	31dd99b5eeddfa9c4bf5a13230f04d70402f39b1ca2dfb468ffe494402e59318	Clo2019_ID74_R2.fastq.gz	d9bc6836998d21629b736e8b3331d60873a8f86fee0621e4998e768393a05c90	1091	702	27	702	27	0	0	0	0	693	18	0	0	13	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	321	68	22	7	28	8	0	40	0	0	0	5	16	0	0	0	0	7	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	41	29	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123743	Clo2017_ID245	Clo2017_ID245_R1.fastq.gz	58fa175dc360f8f00397a9ad6faf81ae4e038959aa119304ed2f3bdcb26c3992	Clo2017_ID245_R2.fastq.gz	c77749a8f86473703059e5be3dc318abd4a4efd46d935a74625aa37f337be497	5916	3677	57	3677	57	0	0	0	0	3594	22	0	0	105	23	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1268	198	64	22	178	103	0	271	18	0	15	0	99	0	0	0	12	38	0	0	0	0	0	0	0	0	73	63	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	449	188	53	28	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124299	Clo2019_ID245	Clo2019_ID245_R1.fastq.gz	e43fa68e747b4788a16675bee37bbde43e902528e844a4d9451d725c71b3044d	Clo2019_ID245_R2.fastq.gz	5e11346545fddae8052945f1181bc3ce05e7299a4074cc2f71c0b4f4e41529cc	12760	7840	107	7840	107	0	0	0	0	7620	32	0	0	278	114	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	2424	488	147	51	310	198	0	567	41	0	32	0	200	40	0	26	0	87	0	0	0	0	0	0	0	0	172	125	22	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	916	403	141	67	32	25	0	0	0	0	37	42	0	0	33	0	0	0	0	24	0	23	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
124092	Clo2017_ID57	Clo2017_ID57_R1.fastq.gz	00e3541ea9470c032cccac5808e08d616ae4eca14cfa6683e2182faf15d08930	Clo2017_ID57_R2.fastq.gz	bcc9411802ccad469d61b10320906533dfbba53023c0571506348a386a6cb74b	5194	3107	58	3107	58	0	0	0	0	3054	22	0	0	34	32	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1083	141	59	24	101	32	0	131	0	0	7	0	88	0	0	0	8	21	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	456	191	72	25	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124455	Clo2019_ID431	Clo2019_ID431_R1.fastq.gz	16bf07caf9fb4768bc750ca3117d6f891572c4b53c86a6b4ffe9ab43db6f7f4d	Clo2019_ID431_R2.fastq.gz	c53abe7e902595be7e05704079f8be6d0aca23deb0b09d4475b0aee59faa2aa8	770	515	27	515	27	0	0	0	0	494	16	0	0	24	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	164	163	51	12	0	0	20	0	14	8	0	0	0	0	0	0	0	12	0	12	0	0	4	6	0	7	0	0	0	7	0	0	5	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124243	Clo2019_ID191	Clo2019_ID191_R1.fastq.gz	4e8395da4cd75d7aecb79dbb0176bef0e65a46940447b1c3ad074a9a7bdea864	Clo2019_ID191_R2.fastq.gz	a19ba343930b098da8b7ec5dc3ed07859a96f23caf497728ed9e81e807880c0d	1491	1035	42	1035	42	0	0	0	0	1023	23	0	0	69	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	441	192	85	33	8	0	84	0	16	15	0	6	0	4	0	0	0	0	0	30	0	0	9	7	0	0	0	0	0	30	6	4	11	0	7	0	8	0	0	0	0	0	0	0	5	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123684	Clo2017_ID191	Clo2017_ID191_R1.fastq.gz	b4b7bb1f584df43a3f42cd6132bfd313f2205a30185fd5f59c98817881db36ab	Clo2017_ID191_R2.fastq.gz	4a8de5cf3d1de77aa7b3f89092af80a2ac1fbf31cebc03935c303b9694c237bb	6280	4390	73	4390	73	0	0	0	0	4224	25	0	0	338	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1876	702	316	153	24	0	295	0	53	89	30	25	0	0	30	0	17	0	0	172	0	20	33	0	0	57	0	0	0	123	0	0	42	0	17	0	27	17	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124624	Clo2019_ID590	Clo2019_ID590_R1.fastq.gz	7db117f6aa15cdfb458afb8f34fb1b7cdc7e4336f3784904fa797af1cb895205	Clo2019_ID590_R2.fastq.gz	fecfd9e4b17962af6b70522d593dc89a6bf12bc3d5c78efbb754657c122368d2	42068	28388	284	27959	279	429	5	0	0	27116	27	0	0	2201	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	10979	6425	2267	1089	184	0	546	0	407	831	125	0	0	442	202	0	112	0	147	1184	264	119	299	266	0	0	0	0	0	0	0	0	0	0	152	0	0	150	147	0	111	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124105	Clo2017_ID593	Clo2017_ID593_R1.fastq.gz	bb66e5a427660ada29afd03e156773b9a98f81a87281a91c289fac6b3481c07c	Clo2017_ID593_R2.fastq.gz	44f6a2cf8b1b1dd5f491d657c7046e4ff9170e2e7ff835888360413cef3a8533	4178	2670	55	2670	55	0	0	0	0	2612	25	0	0	258	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	1119	502	244	91	0	0	98	0	20	0	38	19	0	20	21	27	34	0	15	109	0	0	0	0	0	45	0	0	0	64	0	12	39	0	0	0	17	0	0	0	0	0	16	0	0	0	0	0	15	0	0	0	10	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124627	Clo2019_ID593	Clo2019_ID593_R1.fastq.gz	bbf1c5029e66e32c0ad5d2c3dadaafd12c5177f7289cca854462e61d6e9fd3e7	Clo2019_ID593_R2.fastq.gz	16f1517ae3df5ea258026a1d0506ddb3a229b31127a5374fe42d181c5748cca8	9699	6386	56	6386	56	0	0	0	0	6215	24	0	0	640	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	2694	1118	580	293	0	0	205	0	38	0	81	71	0	68	52	58	104	0	51	246	46	29	0	0	0	88	0	0	0	121	0	27	86	0	0	0	74	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123659	Clo2017_ID169	Clo2017_ID169_R1.fastq.gz	8a8390ad01ed8e916d2c849f37d58d2ac5f3fc6506c87382ae121f816021abb0	Clo2017_ID169_R2.fastq.gz	aeae8bc312a0d144d243896df335d8c66e53ab7db7f2d0e0ff26a01f4cd7162e	7511	5503	74	5503	74	0	0	0	0	5423	23	0	0	498	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	2395	1305	288	168	40	0	97	0	86	0	50	64	0	61	38	43	23	85	0	185	0	0	0	26	0	113	0	0	0	70	32	0	35	0	0	0	71	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124622	Clo2019_ID589	Clo2019_ID589_R1.fastq.gz	bf88bc009fd76683a312353c491b1887ed1077724fda66d276bc59cff5e34e11	Clo2019_ID589_R2.fastq.gz	920777d8971282f548622b0ab6b74b2d10d04dd55017cf3763743e1a7d1fb4ca	9240	6008	79	5894	76	114	3	0	0	5723	28	0	0	478	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	Montipora	Capitata	999	999	NoData	NoData	0	2227	1322	459	268	27	0	116	0	101	193	24	24	0	97	41	0	28	0	0	256	58	0	70	63	0	0	0	0	0	0	26	0	0	0	33	0	0	43	41	28	27	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
