sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A3	A4	A4a	71557_A	71560_A	373904_A	1398261_A	136583_A	37985_A	67498_A	A3at	B2a	40229_B	B19	29324_B	1398254_B	1398255_B	40230_B	50998_B	363084_B	1398256_B	B1	1398196_B	326410_B	1398197_B	B18c	C3	C21	C3an	C3fc	C3de	C3b	C3bb	C65b	C3s	C3fd	C21ae	C3gz	65808_C	41315_C	892227_C	C3dk	C3gu	C3gw	C3gy	1398199_C	C3gx	C3gv	44082_C	1398208_C	1398201_C	1398198_C	115584_C	20889_C	47745_C	71453_C	1398200_C	892623_C	1398212_C	1398213_C	1398210_C	C50f	C3ey	3238_C	21025_C	71372_C	C6b	42844_C	99002_C	132192_C	75670_C	1398227_C	71371_C	67000_C	470998_C	1398217_C	C3ad	1398253_C	1398218_C	1398211_C	C1	1398215_C	C40g	1398219_C	1398220_C	20921_C	C3ag	C93.1	C3db	1398228_C	105162_C	1398224_C	25492_C	C3dw	1398223_C	C3fy	1398226_C	1398204_C	1398221_C	1398172_C	46030_C	1398205_C	1398232_C	128933_C	1398202_C	109783_C	38271_C	1398233_C	1398230_C	1398258_C	1398235_C	990_C	C6a	53700_C	71505_C	1398195_C	52147_C	22869_C	1398214_C	C11	1398257_C	54162_C	C16	1628_C	1398229_C	1398216_C	54160_C	1398252_C	1398234_C	1398222_C	1398225_C	22689_C	1398231_C	41031_C	9770_C	25923_C	22806_C	2427_C	1398180_C	1364_C	423805_C	1398262_C	1830_C	789925_C	24506_C	11191_C	C3n	1398259_C	29186_C	1398203_C	37068_C	1398181_C	1398237_C	903269_C	99568_C	1398173_C	39422_C	1398236_C	21018_C	21909_C	47758_C	470507_C	91355_C	99053_C	1398260_C	44826_C	18746_C	41854_C	G3am	1398174_G	G3b	1398176_G	1398175_G	1398177_G	1398182_G	1398178_G	1398184_G	1398183_G	1398185_G	1398190_G	57869_G	1398189_G	1398187_G	1398191_G	1398188_G	57133_G	1341836_G	1398240_G	1398239_G	1398238_G	481020_G	1398241_G	1161965_G	1398179_G	1398242_G	1398246_G	1398245_G	1398244_G	1398243_G	1398193_G	484569_G	1398250_G	1398249_G	1398248_G	1398247_G	738443_G	1398251_G	1341844_G	518630_G	481032_G	1398186_G	1398192_G	1398194_G	1337502_G
127531	MX32	MX32_S32_L001_R1_001.fastq.gz	1886698ef8ee94d19f5605898bfc7e268eb011d21a3e0a63f73f96f98f900eb4	MX32_S32_L001_R2_001.fastq.gz	e9745c1c592ad21dd083490e9816cbce597ccdd19b7930cf39088c535e55cfaf	32438	16026	452	16026	452	0	0	0	0	15386	15	0	0	485	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	14.414414414414415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9309	1061	1003	622	0	806	403	290	270	365	0	663	141	159	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127514	MX15	MX15_S15_L001_R1_001.fastq.gz	fdd434803195389824d967964f33b4b3b06335827d5b784e2e7af46b38a2c784	MX15_S15_L001_R2_001.fastq.gz	29bd1a6065e0d550e0b84c591cfff9b29d4edb1a1eea9ea9b07d02dccf4d841f	47320	24517	733	24517	733	0	0	0	0	23570	23	0	0	1082	0	0	0	65	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	9.30930930930931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14562	1537	1585	1229	0	816	674	579	378	232	0	792	120	348	257	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	24	8	11	12	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127510	MX11	MX11_S11_L001_R1_001.fastq.gz	0eb55732398c41a83bef760f199fa75f101d8d4d53d79f6edc4cca4b50ca9bd8	MX11_S11_L001_R2_001.fastq.gz	6c60ec83a459805d8b162e2cef2bd7cafe32a90179f8284b2b993118289905e6	29045	13428	534	13428	534	0	0	0	0	13062	18	0	0	605	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	10.81081081081081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8393	847	699	645	0	416	177	285	117	253	0	562	92	99	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	63	0	0	94	90	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127508	MX9	MX9_S9_L001_R1_001.fastq.gz	d507f0f4a6588aaa7a547d513a42809785ee0eae178e0dd0b5027a46489f8d49	MX9_S9_L001_R2_001.fastq.gz	ad6d4b6a242d3000aaafe57ef15e09e0aefbe82ad9e1e8b33739d584570b8bc9	25295	9749	457	9738	456	11	1	0	0	9414	17	0	0	420	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	15.915915915915916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5884	606	488	511	0	340	260	198	135	142	0	370	114	91	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	44	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127534	MX35	MX35_S35_L001_R1_001.fastq.gz	85d10c3e93874a79cfcdcbf2d329ef513db504500c9fd239921f2434eb9bcf32	MX35_S35_L001_R2_001.fastq.gz	a1b580f60eb3a8c65c70ae1591b6b39f4b848775c82f7b3a866fb7eba625501d	32756	15935	524	15935	524	0	0	0	0	15440	17	0	0	692	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	10.21021021021021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9538	1106	961	661	0	699	366	352	201	252	0	522	114	183	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	70	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127545	MX46	MX46_S46_L001_R1_001.fastq.gz	e1fb5534d95e1bfe3ea7601ca354c88e1b328ea9d3052507300fec3077ae2286	MX46_S46_L001_R2_001.fastq.gz	01be85d82f0a35ed26a58fabea2ff205953480074d887eafeae92b1d677cc515	26082	11848	437	11848	437	0	0	0	0	11550	20	0	0	632	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	16.516516516516518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7421	753	613	656	0	283	223	203	139	159	0	410	0	101	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	58	0	0	74	62	0	0	68	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127537	MX38	MX38_S38_L001_R1_001.fastq.gz	621dc0c92947fae5378c8430ce87d65c661c3844ecd64877efdf0eb3a4e39ae2	MX38_S38_L001_R2_001.fastq.gz	fc24867d2e34b3e9a37053f5d7065749c447c97181c701a6d83cbea7802e2371	16694	6711	282	6711	282	0	0	0	0	6548	18	0	0	336	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	9.60960960960961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4114	402	379	293	0	198	155	169	85	60	0	306	0	87	69	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	51	0	0	0	0	0	0	27	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127538	MX39	MX39_S39_L001_R1_001.fastq.gz	06262ca4c846e12b477ff614b852add7c81f32d27d71b84b4dcd8d22b701a520	MX39_S39_L001_R2_001.fastq.gz	ddd757aea521e285a5e89a1902bedef00a3356685faa39afb5173d31be15a34c	34980	18642	511	18639	510	3	1	0	0	18127	16	0	0	704	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	9.30930930930931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10168	1354	1416	818	0	768	461	593	318	311	0	1139	123	209	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127540	MX41	MX41_S41_L001_R1_001.fastq.gz	7a1134b946d528b4b16897f1c200b2c5802b5096805d24148d40862e7fa6fb54	MX41_S41_L001_R2_001.fastq.gz	b9cee5d4f64cc6885e3173d9b53d56d30de4580b1de65c3642a23fac78bce4ed	41737	20153	771	20153	771	0	0	0	0	19521	18	0	0	1074	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.51127000	-89.79737000	18.07.19	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11599	1443	1066	1004	0	507	286	551	208	334	0	1449	96	141	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	155	119	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127528	MX29	MX29_S29_L001_R1_001.fastq.gz	815698bbd560f4ab7f077b027e4d924ec91ec32737e6a8b25e221e4e54fe4332	MX29_S29_L001_R2_001.fastq.gz	7484c9e381af46b4583e579dc2b0a4a9fdbec391b18daea6d874e9e9a6f1f0d9	35080	18329	446	18329	446	0	0	0	0	17560	19	0	0	839	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	14.714714714714715	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10257	1305	1134	822	0	543	453	475	264	352	0	1024	136	191	138	0	0	0	0	0	0	0	89	0	0	0	0	0	0	87	0	0	0	0	0	0	0	110	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127535	MX36	MX36_S36_L001_R1_001.fastq.gz	fd7d8af7ceb45d6b48ee37d43cf1874a4d1bbe4fdb3c4a5f9a4a4a2b6b50eb73	MX36_S36_L001_R2_001.fastq.gz	8fe3e36d88a39b9d4e10eecbdeb2a9d9c88a26c7f019b80b32754fb3181fe4d2	16773	7187	188	7182	187	0	0	5	1	6984	22	0	0	598	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.54583000	-89.66012000	18.07.19	10.21021021021021	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3901	552	413	262	0	231	158	175	72	269	0	312	33	70	87	0	0	0	0	0	0	0	33	0	0	0	0	0	0	102	0	0	0	0	0	0	0	41	34	0	29	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127509	MX10	MX10_S10_L001_R1_001.fastq.gz	f5ce27f97db55ddd320ade642ecfb0eae0f199ae31721fe173f5a4d2c818eaf8	MX10_S10_L001_R2_001.fastq.gz	c3df13ee1cc1d92b3e297ac1d407dce12ee794aeb17a90d1532f7c7a49a0aa16	28098	9811	470	9811	470	0	0	0	0	9321	61	0	0	494	0	0	0	1103	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	14.114114114114114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4539	570	496	394	0	146	136	240	76	74	0	435	43	106	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	42	0	0	0	0	40	57	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	347	140	142	87	55	38	29	26	21	21	22	20	15	13	14	11	11	11	13	13	13	9	12	12	7	11	10	10	10	10	7	9	9	9	9	9	8	8	8	7	7	0	0	0	0
127597	MX99	MX99_S98_L001_R1_001.fastq.gz	3fd3c1da89bae402ec8500ba033b76e872d6b9ee70cf5f4ee9c3003b003cdf07	MX99_S98_L001_R2_001.fastq.gz	30cc663e2bc49d396bf16b4ac5651fd674c33bf2f6dc034163ddb5f89226878d	34989	15977	642	15970	640	7	2	0	0	14947	15	0	0	461	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.24744000	-88.70778000	20.07.19	15.315315315315315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7021	904	567	0	2737	0	1059	202	552	0	1005	0	111	0	0	366	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	83	0	0	0	0	0	0	0	86	0	87	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127503	MX4	MX4_S4_L001_R1_001.fastq.gz	bfab8730762ebfc05c399493bbdf9c5ca02624f01da409400e52808eb2be6ffc	MX4_S4_L001_R2_001.fastq.gz	7d91733e4796af66b14e53a64a975c5c1fe0dc26deb264308ed2e205aa2f0478	4622	771	36	771	36	0	0	0	0	765	16	0	0	21	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	25.825825825825824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	28	33	10	78	5	49	5	12	4	32	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127583	MX85	MX85_S84_L001_R1_001.fastq.gz	a7df734191dcae187ab3a3c33d603e09981b7323d26344de48d68cf4468287f8	MX85_S84_L001_R2_001.fastq.gz	79f75a647177ca7f535ad9bc415b47e0eb88a520da90e2485e45c96ba1897b9a	31398	13161	485	13153	483	8	2	0	0	12290	15	0	0	304	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.24744000	-88.70778000	20.07.19	15.015015015015015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6619	928	505	164	1367	0	637	573	313	135	559	0	78	0	0	186	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127608	MX110	MX110_S109_L001_R1_001.fastq.gz	c127374d98f236a64873152c382f8b9f37191f50431e4b68547119757cc4f6d1	MX110_S109_L001_R2_001.fastq.gz	bf31268d2547730df9116bd95dbf22cdf0956e5c991d05497bf734a0b9918d8f	32177	14891	554	14891	554	0	0	0	0	13989	17	0	0	479	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.28367000	-88.71162000	21.07.19	28.82882882882883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7170	1065	535	220	1636	0	830	544	375	143	755	0	98	0	0	237	0	0	0	0	0	0	0	0	0	83	0	89	0	0	0	60	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127501	MX2	MX2_S2_L001_R1_001.fastq.gz	8bece8ff5cae762f504713fc4267f3d3f6960ec4f85d751b4e790fe7a264f227	MX2_S2_L001_R2_001.fastq.gz	0f8d7b85081ea446a952eeb9d58c400bffc73454114f78b74aaf16587af8e091	31512	13630	590	13620	589	10	1	0	0	12799	16	0	0	335	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	22.39622000	-89.70578000	18.07.19	24.024024024024023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7390	696	458	440	1349	0	672	408	258	0	537	0	88	101	82	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127576	MX78	MX78_S77_L001_R1_001.fastq.gz	c06f7d3c8c1d74f96d2c58af31f2fdbb62a7fcdded1472d437cd2a7b699f0df9	MX78_S77_L001_R2_001.fastq.gz	e382a1a00fd4979fb9c6c8df57a931c5fa98b757adceb24d83145a4381149431	36548	15728	657	15718	654	10	3	0	0	14716	17	0	0	790	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	23.24744000	-88.70778000	20.07.19	15.915915915915916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6631	850	610	0	2558	0	1101	209	554	0	977	0	160	0	0	366	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	116	0	0	0	0	0	0	0	116	0	86	0	0	0	0	99	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
