sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	C27	C3	C3u	C115	C3ed	C3bn	C115a	C115e	C21	C27a	C115g	25912_C	1707_C	1010_C	4558_C	37174_C	23471_C	25895_C	26063_C	25878_C	25910_C	22888_C	25911_C	C3b	26072_C	26043_C	25909_C	25917_C	C15h	25124_C	991_C	25897_C	22813_C	C3db	26067_C	C21ab	22875_C	25925_C	25880_C	25908_C	25903_C	25924_C	25944_C	C116f	141_C	22573_C	25923_C	25882_C	25920_C	26086_C	C57d	15701_C	26096_C	9772_C	25885_C	26134_C	25913_C	20900_C	9929_C	22883_C	C3ab	26178_C	25886_C	10351_C	25884_C	20872_C	373997_C	25879_C	22812_C	22609_C	25935_C	25902_C	25887_C	10375_C	C15do	26042_C	C18a	9922_C	25901_C	25974_C	C116	26179_C	129900_C	C93a	16182_C	4741_C	C3.10	C66	C1	373993_C	2555_C	25958_C	25948_C	26132_C	25993_C	11944_C	25956_C	26004_C	11935_C	26000_C	374009_C	373995_C	5965_C	26175_C	26066_C	373996_C	25999_C	D1	D4	D4c	D1c	D4f	D1l	D17d	4935_D	D17f	D17e	D1r	D2	D4k	D6	D17j	D1ad	D17c	D1h	8839_D	5499_D	D1u	D17l	13454_D	D5m	D9a	12294_D	26103_D	15970_D	25941_D	3878_D	13466_D	12509_D	10936_D	26104_D	1751_D	D17k	4934_D	26144_D	2598_D	26105_D	25963_D	26106_D	26095_D	12507_D	D1g	25955_D	17968_D	26172_D	26013_D	11827_D	2579_D	22588_D	D4r	25942_D	25951_D	2615_D	26016_D	26015_D	26007_D	26145_D	25943_D	26047_D	25953_D	26005_D	25964_D	26018_D	374010_D	25979_D	41532_D	17035_D	D4l	26023_D	25965_D	26014_D	26019_D	26028_D	D4j	26017_D	11828_D	26021_D	14041_D	D4i	26138_D	26167_D	2580_D	63569_D	17967_D	D2.2	26053_D	373994_D	26035_D	26148_D	18844_D	26057_D	26149_D	373990_D	3296_D	D1ao	373998_D	21131_D	26058_D	132883_D	373999_D	374000_D	373989_D	25952_D	7144_D	26049_D	32604_D	374001_D	374002_D	373991_D	19423_D	21127_D	26025_D	26033_D	1776_D	155340_D	D2a	24386_D	22029_D	10207_D	373992_D	134808_D	374003_D	66234_D	374004_D	12426_D	374005_D	10201_D	374006_D	374007_D	374008_D	25967_D	25968_D	26037_D
76188	PJO_M07	15129	9196	235	9192	234	4	1	0	0	8765	31	0	0	204	79	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21487500	103.78664200	2015-08-07	3-5m	248	1957	571	704	126	120	83	20	0	0	34	31	48	36	0	0	0	0	0	25	0	26	18	22	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3065	749	227	66	74	0	67	79	0	41	39	0	0	0	0	117	34	50	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76418	SIS_M14	44508	30369	599	30340	597	29	2	0	0	28159	17	0	0	827	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21518100	103.83167500	2015-07-07	3-5m	0	10797	9556	4803	787	475	320	397	0	0	0	0	255	216	188	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	23	25	0	13	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76390	SIS_D01	59252	40423	768	40377	764	46	4	0	0	37642	17	0	0	1179	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	13902	13966	5912	884	654	423	492	0	0	0	0	271	293	245	0	0	0	0	209	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	37	20	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76408	SIS_M04	28357	15349	442	15341	441	8	1	0	0	14128	15	0	0	458	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21518100	103.83167500	2015-07-07	3-5m	0	5568	4709	2410	293	299	157	170	0	0	0	0	121	102	103	0	0	0	0	69	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76417	SIS_M13	35399	23899	520	23879	518	20	2	0	0	21930	16	0	0	478	4	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21518100	103.83167500	2015-07-07	3-5m	0	8817	7005	3754	550	465	256	303	0	0	0	0	0	229	146	0	0	0	0	103	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	27	18	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76396	SIS_D07	41117	27882	557	27851	554	31	3	0	0	25971	19	0	0	846	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	9545	9440	4157	632	440	263	359	0	0	0	0	0	233	185	0	0	0	0	153	0	0	0	114	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	17	14	0	7	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76391	SIS_D02	27971	18843	410	18830	409	13	1	0	0	17423	17	0	0	569	4	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	6483	6213	2700	500	265	213	257	0	0	0	0	141	174	97	0	0	0	0	76	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	28	23	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76425	SIS_O06	33902	22536	473	22522	472	14	1	0	0	20930	19	0	0	723	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21518100	103.83167500	2015-07-07	3-5m	0	8413	6594	3433	649	363	263	298	0	0	0	0	161	207	149	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	32	15	0	8	0	5	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76419	SIS_M15	19978	13216	309	13204	307	12	2	0	0	12299	16	0	0	373	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21518100	103.83167500	2015-07-07	3-5m	0	4738	4182	2044	245	289	123	179	0	0	0	0	99	74	80	0	0	0	0	61	0	0	0	52	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76401	SIS_D12	31951	21213	430	21189	428	24	2	0	0	19659	18	0	0	576	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	8269	5624	3462	534	371	250	311	0	0	0	0	0	234	125	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	43	26	6	10	16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76393	SIS_D04	34236	22394	468	22374	466	20	2	0	0	20908	15	0	0	674	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	8578	6263	3642	530	444	310	293	0	0	0	0	181	236	134	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	17	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76428	SIS_O09	39302	26518	525	26487	520	31	5	0	0	24582	16	0	0	764	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21518100	103.83167500	2015-07-07	3-5m	0	10411	6869	4375	684	508	313	403	0	0	0	0	214	231	188	0	0	0	0	131	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	16	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76392	SIS_D03	29451	19593	406	19577	404	16	2	0	0	18129	17	0	0	643	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	5863	6957	3238	394	323	269	281	0	0	0	0	0	173	86	0	0	0	0	84	0	122	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	22	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76405	SIS_M01	18137	11980	254	11971	252	9	2	0	0	11372	17	0	0	375	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Merulina	ampliata	1.21518100	103.83167500	2015-07-07	3-5m	0	4651	3600	1764	289	259	153	129	0	0	79	0	63	49	97	0	0	0	0	62	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76397	SIS_D08	39806	26638	533	26617	530	21	3	0	0	24863	17	0	0	1001	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	10705	6828	4365	589	464	357	358	0	0	0	0	199	310	201	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	19	16	0	16	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76431	SIS_O12	34105	22797	499	22775	497	22	2	0	0	21497	18	0	0	843	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21518100	103.83167500	2015-07-07	3-5m	0	9980	4768	4149	517	433	276	304	0	0	0	0	200	247	177	0	0	0	0	121	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	33	33	0	8	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76420	SIS_O01	9786	6250	173	6247	172	3	1	0	0	5977	17	0	0	259	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21518100	103.83167500	2015-07-07	3-5m	0	2871	1212	1149	163	109	74	81	0	0	0	0	36	66	42	0	0	0	0	47	0	0	0	26	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76399	SIS_D10	18907	12314	295	12299	294	15	1	0	0	11440	16	0	0	356	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	4779	3080	2122	318	220	173	175	0	0	78	0	101	95	92	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	22	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76398	SIS_D09	34391	22950	468	22922	465	28	3	0	0	21628	18	0	0	834	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Merulinidae	Platygyra	daedalea	1.21518100	103.83167500	2015-07-07	3-5m	0	9359	5599	3972	539	496	278	325	0	0	0	0	203	209	189	0	0	0	0	135	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	26	27	4	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76429	SIS_O10	10640	6878	189	6872	188	6	1	0	0	6489	16	0	0	216	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	Fungiidae	Podabacia	crustacea	1.21518100	103.83167500	2015-07-07	3-5m	0	2780	1654	1177	204	137	94	109	0	0	0	0	57	44	50	0	0	0	0	37	0	28	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
