sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A5p	A1dh	A1er	C1	C3	C15	C1b	C40	C42.2	C1bh	C50a	C8	C1c	C50c	C1br	C8a	C21	C1cb	C3at	C3b	C15l	C3av	C1w	C15n	C115	C3ju	C72k	C1ge	C3dp	C1ej	C15bp	C42ao	C15qz	C1al	C42ca	C15bb	C40t	C15.8	873562_C	C21aw	C42co	C3eg	C3i	C3sa	C1jx	C40s	C50bh	C42e	C21av	C8k	C1kt	C8l	33298_C	33293_C	C50bi	C3sf	C8j	C3tp	C21ax	C8e	C15jr	42264_C	C50av	41287_C	C3ih	21243_C	C40h	C45e	C115a	C50t	42203_C	42157_C	41906_C	C41z	C1cu	C3ed	C15kw	21066_C	42305_C	337887_C	37039_C	C21ab	71648_C	C116bf	40841_C	C15kj	17032_C	42162_C	43102_C	C1t	21062_C	43108_C	43115_C	870372_C	21064_C	C50az	66428_C	C8n	C3lk	C3eq	36434_C	48189_C	407758_C	384221_C	43060_C	C50f	C42ae	15357_C	22609_C	C15hr	C22s	C15il	C21ay	71603_C	C3ad	C3gk	680_C	7153_C	5429_C	C40r	C40e	20872_C	47711_C	383227_C	C42bw	872615_C	336063_C	40328_C	C3cy	C42au	C1fn	C1ch	C1aa	42735_C	392349_C	723067_C	C115g	37267_C	21982_C	21077_C	37119_C	C1em	C1bo	2833_C	21085_C	C91	C3ew	281_C	21513_C	73408_C	21053_C	481700_C	D1	D4	D6	D2	D4c	D1cc	D2.2	D1fy	D6t	D1cs	D1as	D17	D6c	D1ih	D1df	173424_D	41740_D	19904_D	D4d	41744_D	D1az	25688_D	1238379_D	D10	D1d	691904_D	D1c	12287_D	D2a	727211_D	G3t
138188	Ca3	Fwd_16-Rev_06_R1.fastq.gz	4833ccee9b4bf1db320890c63547b4f7ed7fd6931121973219d258dee146348c	Fwd_16-Rev_06_R2.fastq.gz	92e9ae6df4af9dd1e12589d43b40cbb8b60026f9895c9d2f511e7242b71034e7	657	20211007_scharfenstein	24581	11448	425	11420	424	0	0	28	1	11082	18	0	0	0	0	0	0	0	0	0	culture	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	0	0	0	6759	121	0	1191	0	689	563	0	0	416	0	324	0	0	246	0	0	0	0	123	0	0	98	103	107	0	0	0	54	0	67	65	0	0	0	0	0	0	0	0	59	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138152	Dp11	Fwd_13-Rev_24_R1.fastq.gz	0521ccd5d67066a1df671da80e6ef1250e1e386a908c3b5daa413131a639e8e1	Fwd_13-Rev_24_R2.fastq.gz	bb9bad8450481554330ead00ae6746271ccad91b53d575d8e440634873f8f043	657	20211007_scharfenstein	43370	22382	895	22372	894	0	0	10	1	21253	20	0	0	91	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	12813	186	0	2226	0	1500	1213	0	0	817	0	576	0	0	412	0	0	0	0	161	0	0	166	204	143	0	0	0	100	0	110	90	0	0	0	0	0	0	0	0	89	97	0	0	0	0	0	153	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138162	Pl8	Fwd_14-Rev_22_R1.fastq.gz	44c8f4f9ac16821d4b39a8f020195d2719e57868011696bce0e27abd2cc50354	Fwd_14-Rev_22_R2.fastq.gz	d7c2f64fa0afbc59cacab42079c0a4c3b045832438d79e0cc643eff38329b4a5	657	20211007_scharfenstein	38368	12821	585	12804	583	0	0	17	2	12237	17	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	7575	89	0	1130	0	845	662	0	0	439	0	365	0	0	259	0	0	0	0	80	0	0	124	103	125	0	0	0	54	0	99	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138151	Dp10	Fwd_13-Rev_23_R1.fastq.gz	46906cc378e4209246639cdfce109b1705610b78feea56c9c5cf96da58f3ad84	Fwd_13-Rev_23_R2.fastq.gz	865e6c6e4d114c911afab592f45c9b644af7e12b72c3873b4b0858246597e174	657	20211007_scharfenstein	54069	35854	1218	35854	1218	0	0	0	0	33398	18	0	0	429	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	faviidae	favia	pallida	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	19324	345	0	3708	0	2457	1985	0	0	1318	0	1056	0	0	820	0	0	0	0	247	0	0	298	380	254	0	0	0	187	0	205	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138161	Pl7	Fwd_14-Rev_21_R1.fastq.gz	841bdf724edc29ae9592878dbe28e75bd863c97e140ad715107967a0b60eda44	Fwd_14-Rev_21_R2.fastq.gz	ea1a3ca72658f59b0eb4bc16cc6f448ca7e7758f1fed7c1f253e86f64e310e9e	657	20211007_scharfenstein	46877	18760	773	18760	773	0	0	0	0	17701	18	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	10751	194	0	1788	0	1239	953	0	0	730	0	459	0	0	316	0	0	0	0	117	0	0	162	178	131	0	0	0	83	0	94	78	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	248	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138127	Dh10	Fwd_11-Rev_23_R1.fastq.gz	692a69abb85da9e3f6d97a759151c474e8137ed3fff33bb9a9087cd8d32fc84d	Fwd_11-Rev_23_R2.fastq.gz	46faa7673c1c2862291ec48c12afa46871d43ba6da356b16f294593d0d7e0ae3	657	20211007_scharfenstein	50457	27483	1097	27421	1094	4	1	58	2	25702	22	0	0	351	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	15.12.2020	aquarium	0	0	6	14856	351	0	2939	0	1725	1648	0	0	943	0	759	0	0	635	0	0	0	0	241	0	0	219	267	260	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138128	Dh11	Fwd_11-Rev_24_R1.fastq.gz	8ff6b39cb49930dc64ce3d98bcd5e58d1dcbf4a5cc5d6060730b91d609237177	Fwd_11-Rev_24_R2.fastq.gz	fc65eab1ca38d98a7893d41be5c1b070178c652bf052a8c6f7f143532f2278ad	657	20211007_scharfenstein	36371	20963	835	20963	835	0	0	0	0	19945	22	0	0	86	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	diploastreidae	diploastrea	heliopora	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	11838	279	0	2127	0	1267	1188	0	0	718	0	593	0	0	425	0	0	0	0	172	0	0	157	205	172	0	0	0	88	0	107	0	0	0	0	0	0	0	0	0	84	105	0	0	0	0	0	184	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138138	Pd9	Fwd_12-Rev_22_R1.fastq.gz	f61a8bd24b889ab2efc6ae1b9eb708a358c221fb143bb852333c00e1838f154f	Fwd_12-Rev_22_R2.fastq.gz	16d2436b0779d613b278401396308098196e58d2e48d14da92ccd4e655156554	657	20211007_scharfenstein	1512	389	23	389	23	0	0	0	0	380	15	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	196	7	0	29	0	30	23	0	0	18	0	15	0	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138181	El12	Fwd_16-Rev_17_R1.fastq.gz	842d01abc9370aac82d25b8b885a2c325a1d7274e2636056b7cd890dce6f6f8f	Fwd_16-Rev_17_R2.fastq.gz	763f621fae8013abc89cf7e6af96a0460ef295a06c56bd6923643b3b041b750f	657	20211007_scharfenstein	20509	1468	80	1448	79	0	0	20	1	1438	30	0	0	31	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	echinopora	lamellosa	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	851	17	0	109	0	89	55	0	0	51	0	47	0	0	29	0	0	0	0	11	0	0	23	16	6	0	0	0	0	0	17	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	5	7	7	7	7	0	0	0	0	0	6	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138134	Pd5	Fwd_12-Rev_18_R1.fastq.gz	27e34f4275198ad36d543e01498d0c9be42fa292de1d13d86a1f24d93816bab9	Fwd_12-Rev_18_R2.fastq.gz	f436c977a716e6d25d9b3a4bffef0974eae53adc828b19191b3ef24d5c4d887b	657	20211007_scharfenstein	46009	27525	1111	27518	1110	0	0	7	1	26638	10	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10877	5759	765	5309	2946	0	0	370	0	0	176	146	160	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138135	Pd6	Fwd_12-Rev_19_R1.fastq.gz	78a58dab6a5b231925180b9c87eb09feed7dabd5f61c6dac11f76ddd2e1a7dcc	Fwd_12-Rev_19_R2.fastq.gz	3654c7fdcba7c9ae776a2d285c3437d7ded5bdf2197151597b80bdf4fb46152e	657	20211007_scharfenstein	41838	27170	1129	27170	1129	0	0	0	0	25888	10	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10337	5914	853	4997	2770	0	0	398	0	0	153	140	170	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138133	Pd4	Fwd_12-Rev_17_R1.fastq.gz	9ce0bdd03155877d8ae4250183ca71159c0ae4fc2bd76ae42adceb1f4f4a8551	Fwd_12-Rev_17_R2.fastq.gz	f34aa3b8242922564a09de915b0b1aac04c537b4189bf240225ef66a2130c67a	657	20211007_scharfenstein	42156	17327	854	17308	853	0	0	19	1	16931	12	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7017	3741	505	3136	1793	0	0	215	0	0	113	103	117	103	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0
138130	Pd1	Fwd_12-Rev_14_R1.fastq.gz	efbc2d9e9e6281d2b2be78af8e5d90adcde2692bf9cc828d8f00968c65b36d17	Fwd_12-Rev_14_R2.fastq.gz	0c46eca4f98ccdb997fe09adacc9e42e68cf7767555913c41f203e19bd02c543	657	20211007_scharfenstein	57835	38299	1260	38290	1259	0	0	9	1	36981	11	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15005	7860	1139	7408	3944	0	0	631	0	0	211	228	207	184	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0
138131	Pd2	Fwd_12-Rev_15_R1.fastq.gz	7a3940bd1614951977006e0aac54cddd674b5de19a801177ec95b657ec95b0d3	Fwd_12-Rev_15_R2.fastq.gz	2dd3982195ca07b1a8f12d1ce7ec15ff724cdee31ac55746d473360a89d0d839	657	20211007_scharfenstein	27320	5169	284	5115	281	0	0	54	3	4953	13	0	0	0	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	1073	180	1109	490	0	23	77	0	0	28	27	39	0	0	0	0	0	0	0	0	0	0	0	30	0	21	0	0	0	0
138132	Pd3	Fwd_12-Rev_16_R1.fastq.gz	54ab50ab6c2c230d1bd1739fd49598ab72818e3edc3bf87db516af5957cf6d68	Fwd_12-Rev_16_R2.fastq.gz	1076f873b0716623318b8d36c9e8cb9994c3b782e59c693b34d678264cc05653	657	20211007_scharfenstein	21084	2678	136	2664	135	0	0	14	1	2563	15	0	0	0	32	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	534	99	554	262	0	13	43	0	0	21	11	0	0	0	0	0	22	17	0	0	0	0	23	0	0	0	0	10	10	0
138139	Pd10	Fwd_12-Rev_23_R1.fastq.gz	fe63f0f176f5b18b59b717eb5bb8fcbe34fc988f941ed03be33ca8584ee4030c	Fwd_12-Rev_23_R2.fastq.gz	b690a1a808752a7152e29000dea8acc73a3ea3890b1260ec18d69e9c79226311	657	20211007_scharfenstein	24635	10288	592	10253	590	0	0	35	2	9838	32	0	0	50	44	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	1727	22	0	211	0	154	106	0	0	131	0	65	0	0	55	0	0	0	0	22	0	0	24	29	21	0	0	0	0	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	12	0	11	0	2905	1578	243	1407	685	0	0	120	0	0	51	39	40	35	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
138141	Pd12	Fwd_13-Rev_13_R1.fastq.gz	516d473894b5b4518476f7936f8141d12a2751f00bca672131b4b8c3f4238998	Fwd_13-Rev_13_R2.fastq.gz	c0196f101401b76a03a001d0c892ab27a38084f68f7f367ce602660f0cefb15f	657	20211007_scharfenstein	56254	28727	1287	28654	1285	0	0	73	2	27074	29	0	0	61	94	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	6729	98	0	1103	0	713	620	0	0	392	0	337	0	0	264	0	0	0	0	97	0	0	105	103	99	0	0	0	64	0	61	56	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6213	3773	542	3167	1640	0	0	219	0	0	100	114	106	87	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0
138140	Pd11	Fwd_12-Rev_24_R1.fastq.gz	2b02af06057df0ed8d14f311cb8d06a92f314ba63af4271844d26865cd3d15aa	Fwd_12-Rev_24_R2.fastq.gz	935ba67bcbbea20642b42ebac7d90ce845d6738ead16760739029421e9178fd6	657	20211007_scharfenstein	48711	33773	1390	33767	1389	0	0	6	1	32147	28	0	0	0	101	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	merulinidae	platygyra	daedalea	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	10111	208	0	1383	0	1080	806	0	0	618	0	414	0	0	326	0	0	0	0	117	0	0	155	150	135	0	0	0	83	0	98	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6679	3483	540	3042	1692	0	70	210	0	0	96	162	120	105	0	0	0	101	93	0	0	0	0	0	0	0	0	0	0	0	0
138159	Pl5	Fwd_14-Rev_19_R1.fastq.gz	b8ebbe63ee6e4768794a8e6272f696182cd63328b6bc3601895bcdf187b02aab	Fwd_14-Rev_19_R2.fastq.gz	bc874e6686af318cd8ed3dd90b7de104c868f54837ef7acfc5c0f3ae44a9d6e9	657	20211007_scharfenstein	16216	265	18	235	16	0	0	30	2	229	7	0	0	11	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	15.12.2020	aquarium	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	14	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138103	Pl15	Fwd_09-Rev_23_R1.fastq.gz	d98996cccbc06ce5143e705245d630b98472cda5769e2d4277be8703fcb7174c	Fwd_09-Rev_23_R2.fastq.gz	f932c16f239b81453ed0dc76489056a254b6c7a9c0c885d58450220611a42cf5	657	20211007_scharfenstein	62071	40880	1198	40871	1197	0	0	9	1	38751	13	0	0	398	0	0	0	0	0	0	coral_aquarium	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	21.09.2020	aquarium	0	0	0	0	0	27886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2951	0	0	1987	0	0	0	0	0	0	1338	0	1268	0	0	703	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
