sample_name,name,value,index,host_genus_meta,host_species_meta,published,sample_name_index
M21,A3-A3ah-A3ac-A3m-A3ae,82572.0,S12.pdf,NA,NA,y,M21-S12.pdf
U9A,A3-A3ah-A3ac-A3m-A3ae,98967.0,S12.pdf,NA,NA,y,U9A-S12.pdf
U67,A3-A3ah-A3ac-A3m-A3ae,94461.0,S12.pdf,NA,NA,y,U67-S12.pdf
M18A,A3-A3ah-A3ac-A3m-A3ae,212447.0,S12.pdf,NA,NA,y,M18A-S12.pdf
U37A,A3-A3ah-A3ac-A3m-A3ae,51501.0,S12.pdf,NA,NA,y,U37A-S12.pdf
U107T,A3-A3ah-A3ac-A3m-A3ae,81265.0,S12.pdf,NA,NA,y,U107T-S12.pdf
U104A,A3-A3ah-A3ac-A3m-A3ae,74587.0,S12.pdf,NA,NA,y,U104A-S12.pdf
U105,A3-A3ah-A3ac-A3m-A3ay-A3ae,67546.0,S12.pdf,NA,NA,y,U105-S12.pdf
U69T,A3-A3ah-A3ac-A3m-A3ay-A3ae,112117.0,S12.pdf,NA,NA,y,U69T-S12.pdf
U105T,A3-A3ah-A3ac-A3m-A3ay-A3ae,77535.0,S12.pdf,NA,NA,y,U105T-S12.pdf
U40T,A3-A3ah-A3ac-A3m-A3ay-A3ae,175383.0,S12.pdf,NA,NA,y,U40T-S12.pdf
U9T,A3-A3ah-A3ac-A3m-A3ay-A3ae,95114.0,S12.pdf,NA,NA,y,U9T-S12.pdf
U9,A3-A3ah-A3ac-A3m-A3ay-A3ae,50579.0,S12.pdf,NA,NA,y,U9-S12.pdf
U91T,A3-A3ah-A3ac-A3m-A3ay-A3ae,144169.0,S12.pdf,NA,NA,y,U91T-S12.pdf
U107,A3-A3ah-A3ac-A3m-A3ay-A3ae,110456.0,S12.pdf,NA,NA,y,U107-S12.pdf
U67T,A3-A3ah-A3ac-A3m-A3ay-A3ae,92965.0,S12.pdf,NA,NA,y,U67T-S12.pdf
U69A,A3-A3ah-A3ac-A3m-A3ay-A3ae,113145.0,S12.pdf,NA,NA,y,U69A-S12.pdf
U40A,A3-A3ah-A3ac-A3m-A3ay-A3ae,88970.0,S12.pdf,NA,NA,y,U40A-S12.pdf
U104,A3-A3ah-A3ac-A3m-A3ay-A3ae,100021.0,S12.pdf,NA,NA,y,U104-S12.pdf
U38A,A3-A3ah-A3ac-A3m-A3ay-A3ae,105513.0,S12.pdf,NA,NA,y,U38A-S12.pdf
M18T,A3-A3ah-A3ac-A3m-A3ay-A3ae,179142.0,S12.pdf,NA,NA,y,M18T-S12.pdf
U104T,A3-A3ah-A3ac-A3m-A3ay-A3ae,84393.0,S12.pdf,NA,NA,y,U104T-S12.pdf
U67A,A3-A3ah-A3ac-A3m-A3ay-A3ae,134876.0,S12.pdf,NA,NA,y,U67A-S12.pdf
U63A,A3-A3ah-A3ac-A3m-A3ay-A3ae,106230.0,S12.pdf,NA,NA,y,U63A-S12.pdf
U63,A3-A3ah-A3ac-A3m-A3ay-A3ae,136210.0,S12.pdf,NA,NA,y,U63-S12.pdf
M20T,A3-A3ah-A3ac-A3m-A3ay-A3ae,86116.0,S12.pdf,NA,NA,y,M20T-S12.pdf
M21T,A3-A3ah-A3ac-A3m-A3ay-A3ae,102866.0,S12.pdf,NA,NA,y,M21T-S12.pdf
U40,A3-A3ah-A3ac-A3m-A3ay-A3ae,257597.0,S12.pdf,NA,NA,y,U40-S12.pdf
M21A,A3-A3ah-A3ac-A3m-A3ay-A3ae,211696.0,S12.pdf,NA,NA,y,M21A-S12.pdf
M20A,A3,326.0,S12.pdf,NA,NA,y,M20A-S12.pdf
M9T,A3,408.0,S12.pdf,NA,NA,y,M9T-S12.pdf
U106T,A3,1209.0,S12.pdf,NA,NA,y,U106T-S12.pdf
U101A,A3,222.0,S12.pdf,NA,NA,y,U101A-S12.pdf
U63T,A3,165199.0,S12.pdf,NA,NA,y,U63T-S12.pdf
U37T,A3,88770.0,S12.pdf,NA,NA,y,U37T-S12.pdf
48,C40-C3-C115-C40h-C40e,7690.0,S13.pdf,NA,NA,y,48-S13.pdf
16,C40-C3-C115-C40h-C40e,5876.0,S13.pdf,NA,NA,y,16-S13.pdf
59,C40-C3-C115-C40h-C40e,8879.0,S13.pdf,NA,NA,y,59-S13.pdf
77,C40-C3-C115-C40h-C40e,5842.0,S13.pdf,NA,NA,y,77-S13.pdf
70,C40-C3-C115-C40h-C40e,5462.0,S13.pdf,NA,NA,y,70-S13.pdf
18,C40-C3-C115-C40h-C40e,9078.0,S13.pdf,NA,NA,y,18-S13.pdf
66,C40-C3-C115-C40h-C40e,3407.0,S13.pdf,NA,NA,y,66-S13.pdf
7,C40-C3-C115-C40h-C40e,9506.0,S13.pdf,NA,NA,y,7-S13.pdf
72,C40-C3-C115-C40h-C40e,5375.0,S13.pdf,NA,NA,y,72-S13.pdf
78,C40-C3-C115-C40h-C40e,5607.0,S13.pdf,NA,NA,y,78-S13.pdf
93,C40-C3-C115-C40h-C40e,6262.0,S13.pdf,NA,NA,y,93-S13.pdf
24,C40-C3-C115-C40h-C40e,7954.0,S13.pdf,NA,NA,y,24-S13.pdf
64,C40-C3-C115-C40h-C40e,6733.0,S13.pdf,NA,NA,y,64-S13.pdf
40,C40-C3-C115-C40h-C40e,5870.0,S13.pdf,NA,NA,y,40-S13.pdf
46,C40-C3-C115-C40h-C40e,6493.0,S13.pdf,NA,NA,y,46-S13.pdf
25,C40-C3-C115-C40h-C40e,5881.0,S13.pdf,NA,NA,y,25-S13.pdf
20,C40-C3-C115-C40h-C40e,3641.0,S13.pdf,NA,NA,y,20-S13.pdf
76,C40-C3-C115-C40h-C40e,5277.0,S13.pdf,NA,NA,y,76-S13.pdf
14,C40-C3-C115-C40h-C40e,8709.0,S13.pdf,NA,NA,y,14-S13.pdf
52,C40-C3-C115-C40h-C40e,7311.0,S13.pdf,NA,NA,y,52-S13.pdf
11,C40-C3-C115-C40h-C40e,2289.0,S13.pdf,NA,NA,y,11-S13.pdf
34,C40-C3-C115-C40h-C40e,7650.0,S13.pdf,NA,NA,y,34-S13.pdf
22,C40-C3-C115-C40h-C40e,8203.0,S13.pdf,NA,NA,y,22-S13.pdf
61,C40-C3-C115-C40h-C40e,2359.0,S13.pdf,NA,NA,y,61-S13.pdf
82,C40-C3-C115-C40h-C40e,4328.0,S13.pdf,NA,NA,y,82-S13.pdf
33,C40-C3-C115-C40h-C40e,6520.0,S13.pdf,NA,NA,y,33-S13.pdf
28,C40-C3-C115-C40h-C40e,6181.0,S13.pdf,NA,NA,y,28-S13.pdf
8,C40-C3-C115-C40h-C40e,6250.0,S13.pdf,NA,NA,y,8-S13.pdf
41,C40-C3-C115-C40h-C40e,6116.0,S13.pdf,NA,NA,y,41-S13.pdf
1521,C40-C3-C115-C40h-C40e,4709.0,S13.pdf,NA,NA,y,1521-S13.pdf
27,C40-C3-C115-C40h-C40e,2637.0,S13.pdf,NA,NA,y,27-S13.pdf
95,C40-C3-C115-C40h-C40e,2578.0,S13.pdf,NA,NA,y,95-S13.pdf
81,C40-C3-C115-C40h-C40e,6522.0,S13.pdf,NA,NA,y,81-S13.pdf
56,C40-C3-C40j,8044.0,S13.pdf,NA,NA,y,56-S13.pdf
43,C40-C3-C40j,7444.0,S13.pdf,NA,NA,y,43-S13.pdf
1523,C40-C3-C40j,6467.0,S13.pdf,NA,NA,y,1523-S13.pdf
44,C40-C3-C40j,4763.0,S13.pdf,NA,NA,y,44-S13.pdf
90,C40-C3-C40j,2494.0,S13.pdf,NA,NA,y,90-S13.pdf
83,C40-C3-C40j,5584.0,S13.pdf,NA,NA,y,83-S13.pdf
89,C40-C3-C40j,5328.0,S13.pdf,NA,NA,y,89-S13.pdf
89,D1-D4-D4c-D1c-D2,2633.0,S13.pdf,NA,NA,y,89-S13.pdf
49,C40/C15h-C3-C115,6478.0,S13.pdf,NA,NA,y,49-S13.pdf
58,C40/C15h-C3-C115,7269.0,S13.pdf,NA,NA,y,58-S13.pdf
35,C40/C15h-C3-C115,7105.0,S13.pdf,NA,NA,y,35-S13.pdf
80,C40/C15h-C3-C115,5201.0,S13.pdf,NA,NA,y,80-S13.pdf
55,C40/C15h-C3-C115,5824.0,S13.pdf,NA,NA,y,55-S13.pdf
30,C40-C3-C116-C115,7987.0,S13.pdf,NA,NA,y,30-S13.pdf
65,C40-C3-C116-C115,5934.0,S13.pdf,NA,NA,y,65-S13.pdf
10,C40-C40i-C3-C115,6034.0,S13.pdf,NA,NA,y,10-S13.pdf
17,C40-C40i-C3-C115,7170.0,S13.pdf,NA,NA,y,17-S13.pdf
15,C40/C15h-C3,2481.0,S13.pdf,NA,NA,y,15-S13.pdf
12,C40-C40i-C3,5048.0,S13.pdf,NA,NA,y,12-S13.pdf
SA4679,C1/C39/C41-C1b-C41j-C39u,46435.0,S14.pdf,NA,NA,y,SA4679-S14.pdf
SA4622,C1/C39/C41-C1b-C41j-C39u,37979.0,S14.pdf,NA,NA,y,SA4622-S14.pdf
SA4570,C1/C39/C41-C1b-C41j-C39u,40271.0,S14.pdf,NA,NA,y,SA4570-S14.pdf
SA4761,C1/C39/C41-C1b-C41j-C39u,53170.0,S14.pdf,NA,NA,y,SA4761-S14.pdf
SA4774,C1/C39/C41-C1b-C41j-C39u,33284.0,S14.pdf,NA,NA,y,SA4774-S14.pdf
SA4615,C1/C39/C41-C1b-C41j-C39u,44026.0,S14.pdf,NA,NA,y,SA4615-S14.pdf
SA4910,C1/C39/C41-C1b-C41j-C39u,91556.0,S14.pdf,NA,NA,y,SA4910-S14.pdf
SA4639,C1/C39/C41-C1b-C41j-C39u,41838.0,S14.pdf,NA,NA,y,SA4639-S14.pdf
SA4648,C1/C39/C41-C1b-C41j-C39u,52699.0,S14.pdf,NA,NA,y,SA4648-S14.pdf
SA4668,C1/C39/C41-C1b-C41j-C39u,54986.0,S14.pdf,NA,NA,y,SA4668-S14.pdf
SA4641,C1/C39/C41-C1b-C41j-C39u,27488.0,S14.pdf,NA,NA,y,SA4641-S14.pdf
NTN0046_11B,C1/C1w-C21ak-C3-C45d-C39w-C3hr,52206.0,S14.pdf,NA,NA,y,NTN0046_11B-S14.pdf
SA4822,C1/C1w-C21ak-C3-C45d-C39w-C3hr,44505.0,S14.pdf,NA,NA,y,SA4822-S14.pdf
NTN0043_20,C1/C1w-C21ak-C3-C45d-C39w-C3hr,40173.0,S14.pdf,NA,NA,y,NTN0043_20-S14.pdf
SA4813,C1/C1w-C21ak-C3-C45d-C39w-C3hr,72940.0,S14.pdf,NA,NA,y,SA4813-S14.pdf
NTN0034_18,C1/C1w-C21ak-C3-C45d-C39w-C3hr,10084.0,S14.pdf,NA,NA,y,NTN0034_18-S14.pdf
NTN0050_14,C1/C1w-C21ak-C3-C45d-C39w-C3hr,34696.0,S14.pdf,NA,NA,y,NTN0050_14-S14.pdf
SA4739,C1/C1w-C21ak-C3-C45d-C39w-C3hr,47880.0,S14.pdf,NA,NA,y,SA4739-S14.pdf
CHR0049_6,C1/C1w-C21ak-C3-C45d-C39w-C3hr,30722.0,S14.pdf,NA,NA,y,CHR0049_6-S14.pdf
CHR0049_6,C39,11276.0,S14.pdf,NA,NA,y,CHR0049_6-S14.pdf
CHR0049_6,D1-D4-D4c-D17d-D1r-D17e-D17c,14004.0,S14.pdf,NA,NA,y,CHR0049_6-S14.pdf
SA4752,C1-C1b-C41-C39-C1w-C1ae,42918.0,S14.pdf,NA,NA,y,SA4752-S14.pdf
SA4881,C1-C1b-C41-C39-C1w-C1ae,17646.0,S14.pdf,NA,NA,y,SA4881-S14.pdf
SA4547,C1-C1b-C41-C39-C1w-C1ae,81424.0,S14.pdf,NA,NA,y,SA4547-S14.pdf
SA4495,C1-C1b-C41-C39-C1w-C1ae,83703.0,S14.pdf,NA,NA,y,SA4495-S14.pdf
SA4840,C1-C1b-C41-C39-C1w-C1ae,26212.0,S14.pdf,NA,NA,y,SA4840-S14.pdf
SA4747,C1-C1b-C41-C39-C1w-C1ae,55961.0,S14.pdf,NA,NA,y,SA4747-S14.pdf
NTN0038_25A,C1-C1b-C41-C39-C1w-C1ae,50747.0,S14.pdf,NA,NA,y,NTN0038_25A-S14.pdf
SA4442,C1-C1b-C1dq-C1dr-C1a,99083.0,S14.pdf,NA,NA,y,SA4442-S14.pdf
SA4470,C1-C1b-C1dq-C1dr-C1a,62737.0,S14.pdf,NA,NA,y,SA4470-S14.pdf
SA4760,C1-C1b-C1dq-C1dr-C1a,41412.0,S14.pdf,NA,NA,y,SA4760-S14.pdf
SA4733,C1-C1b-C1dq-C1dr-C1a,65464.0,S14.pdf,NA,NA,y,SA4733-S14.pdf
NTN0048_14B,C1-C1b-C1dq-C1dr-C1a,93976.0,S14.pdf,NA,NA,y,NTN0048_14B-S14.pdf
NTN0048_14B,D1-D4-D4c-D17d-D1r-D17e-D17c,1856.0,S14.pdf,NA,NA,y,NTN0048_14B-S14.pdf
SA4740,C1-C1b-C1dq-C1dr-C1a,52151.0,S14.pdf,NA,NA,y,SA4740-S14.pdf
SA4740,C116,6671.0,S14.pdf,NA,NA,y,SA4740-S14.pdf
SA4621,C3/C1,18849.0,S14.pdf,NA,NA,y,SA4621-S14.pdf
SA4630,C3/C1,24430.0,S14.pdf,NA,NA,y,SA4630-S14.pdf
SA4633,C3/C1,12771.0,S14.pdf,NA,NA,y,SA4633-S14.pdf
SA4746,C1/C83a-C1dl-C1b-C1ds,55872.0,S14.pdf,NA,NA,y,SA4746-S14.pdf
SA4770,C1/C83a-C1dl-C1b-C1ds,23898.0,S14.pdf,NA,NA,y,SA4770-S14.pdf
SA4775,C1/C83a-C1dl-C1b-C1ds,50524.0,S14.pdf,NA,NA,y,SA4775-S14.pdf
SA4775,C15h/C3,3656.0,S14.pdf,NA,NA,y,SA4775-S14.pdf
SA4546,C1/C39/C41-C1b-C1ae-C41f-C1w,54501.0,S14.pdf,NA,NA,y,SA4546-S14.pdf
SA4769,C1/C39/C41-C1b-C1ae-C41f-C1w,15621.0,S14.pdf,NA,NA,y,SA4769-S14.pdf
SA4458,C1/C39/C41-C1b-C1ae-C41f-C1w,72277.0,S14.pdf,NA,NA,y,SA4458-S14.pdf
SA4645,C1-C3-C1w-C1du-C1dt-C3hs,33526.0,S14.pdf,NA,NA,y,SA4645-S14.pdf
NTN0060-22,C1-C3-C1w-C1du-C1dt-C3hs,16333.0,S14.pdf,NA,NA,y,NTN0060-22-S14.pdf
NTN60-19,C1-C3-C1w-C1du-C1dt-C3hs,58342.0,S14.pdf,NA,NA,y,NTN60-19-S14.pdf
SA4440,C1/C39-C1b-C41-C1af-C39a,80331.0,S14.pdf,NA,NA,y,SA4440-S14.pdf
SA4545,C1-C1b-C39-C41f-C41-C41a-C1ae-C41e-C1f-C1w,50452.0,S14.pdf,NA,NA,y,SA4545-S14.pdf
SA4824,C1,11355.0,S14.pdf,NA,NA,y,SA4824-S14.pdf
SA4681,C1/C39/C1b,52048.0,S14.pdf,NA,NA,y,SA4681-S14.pdf
NTN0046_10,C39-C39q-C1,32826.0,S14.pdf,NA,NA,y,NTN0046_10-S14.pdf
NTN0046_10,C3,3056.0,S14.pdf,NA,NA,y,NTN0046_10-S14.pdf
SA4564,C1/C41/C39-C1b-C1w,24246.0,S14.pdf,NA,NA,y,SA4564-S14.pdf
Mang_3_C_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,49998.0,S15.pdf,NA,NA,y,Mang_3_C_T1-S15.pdf
Mang_3_T_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,133407.0,S15.pdf,NA,NA,y,Mang_3_T_T1-S15.pdf
Mang_3_C_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,112886.0,S15.pdf,NA,NA,y,Mang_3_C_Tx-S15.pdf
Mang_5_T_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,113043.0,S15.pdf,NA,NA,y,Mang_5_T_T1-S15.pdf
Mang_3_T_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,119725.0,S15.pdf,NA,NA,y,Mang_3_T_Tx-S15.pdf
Mang_1_T_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,149060.0,S15.pdf,NA,NA,y,Mang_1_T_Tx-S15.pdf
Mang_1_T_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,115671.0,S15.pdf,NA,NA,y,Mang_1_T_T1-S15.pdf
Mang_1_C_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,50572.0,S15.pdf,NA,NA,y,Mang_1_C_T1-S15.pdf
Mang_5_C_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,115420.0,S15.pdf,NA,NA,y,Mang_5_C_Tx-S15.pdf
Mang_5_T_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,88972.0,S15.pdf,NA,NA,y,Mang_5_T_Tx-S15.pdf
Mang_4_T_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,23450.0,S15.pdf,NA,NA,y,Mang_4_T_Tx-S15.pdf
Mang_1_C_Tx,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,56515.0,S15.pdf,NA,NA,y,Mang_1_C_Tx-S15.pdf
Mang_5_C_T1,D1bt/D4-D6-D1-D1cf-D1bs-D1ce,58145.0,S15.pdf,NA,NA,y,Mang_5_C_T1-S15.pdf
Reef_3_T_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,74485.0,S15.pdf,NA,NA,y,Reef_3_T_T1-S15.pdf
Reef_5_T_Tx,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,66338.0,S15.pdf,NA,NA,y,Reef_5_T_Tx-S15.pdf
Reef_2_C_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,59837.0,S15.pdf,NA,NA,y,Reef_2_C_T1-S15.pdf
Reef_3_T_Tx,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,62867.0,S15.pdf,NA,NA,y,Reef_3_T_Tx-S15.pdf
Reef_4_C_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,54942.0,S15.pdf,NA,NA,y,Reef_4_C_T1-S15.pdf
Reef_3_C_Tx,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,55620.0,S15.pdf,NA,NA,y,Reef_3_C_Tx-S15.pdf
Reef_2_C_Tx,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,56638.0,S15.pdf,NA,NA,y,Reef_2_C_Tx-S15.pdf
Reef_4_T_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,50480.0,S15.pdf,NA,NA,y,Reef_4_T_T1-S15.pdf
Reef_5_C_Tx,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,65937.0,S15.pdf,NA,NA,y,Reef_5_C_Tx-S15.pdf
Reef_5_C_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,62692.0,S15.pdf,NA,NA,y,Reef_5_C_T1-S15.pdf
Reef_3_C_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,75242.0,S15.pdf,NA,NA,y,Reef_3_C_T1-S15.pdf
Reef_5_T_T1,C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,64119.0,S15.pdf,NA,NA,y,Reef_5_T_T1-S15.pdf
Mang_4_C_Tx,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,77885.0,S15.pdf,NA,NA,y,Mang_4_C_Tx-S15.pdf
Mang_2_C_T1,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,103142.0,S15.pdf,NA,NA,y,Mang_2_C_T1-S15.pdf
Mang_2_C_Tx,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,101296.0,S15.pdf,NA,NA,y,Mang_2_C_Tx-S15.pdf
Mang_2_T_Tx,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,54115.0,S15.pdf,NA,NA,y,Mang_2_T_Tx-S15.pdf
Mang_4_T_T1,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,140066.0,S15.pdf,NA,NA,y,Mang_4_T_T1-S15.pdf
Mang_2_T_T1,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,73399.0,S15.pdf,NA,NA,y,Mang_2_T_T1-S15.pdf
Reef_4_C_Tx,C3cg,9570.0,S15.pdf,NA,NA,y,Reef_4_C_Tx-S15.pdf
Reef_4_C_Tx,C1/C42.2/C3/C1b,51772.0,S15.pdf,NA,NA,y,Reef_4_C_Tx-S15.pdf
Reef_1_C_Tx,C3cg,10800.0,S15.pdf,NA,NA,y,Reef_1_C_Tx-S15.pdf
Reef_1_C_Tx,C1/C42.2/C3/C1b,52570.0,S15.pdf,NA,NA,y,Reef_1_C_Tx-S15.pdf
Reef_2_T_Tx,C3cg,6846.0,S15.pdf,NA,NA,y,Reef_2_T_Tx-S15.pdf
Reef_2_T_Tx,C1/C42.2/C3/C1b,50221.0,S15.pdf,NA,NA,y,Reef_2_T_Tx-S15.pdf
Reef_1_T_Tx,C1d-C42.2-C1bl-C1-C1k,148028.0,S15.pdf,NA,NA,y,Reef_1_T_Tx-S15.pdf
Reef_1_C_T1,C1d-C42.2-C1bl-C1-C1k,124976.0,S15.pdf,NA,NA,y,Reef_1_C_T1-S15.pdf
Reef_4_T_Tx,C1d/C1/C42.2/C3cg-C1b-C3cw-C45c-C115k-C1au,179291.0,S15.pdf,NA,NA,y,Reef_4_T_Tx-S15.pdf
Reef_2_T_T1,C1d/C1/C42.2/C3cg-C1b-C3cw-C45c-C115k-C1au,115659.0,S15.pdf,NA,NA,y,Reef_2_T_T1-S15.pdf
Reef_2_T_T1,D4-D1-D6-D1bu-D1h-D2.2-D6b-D1cd,1221.0,S15.pdf,NA,NA,y,Reef_2_T_T1-S15.pdf
Reef_1_T_T1,C1d/C42.2/C1-C1bl-C3cg-C1b,48731.0,S15.pdf,NA,NA,y,Reef_1_T_T1-S15.pdf
Mang_4_C_T1,D1/D4-D6-D6b,47489.0,S15.pdf,NA,NA,y,Mang_4_C_T1-S15.pdf
A1,A3-A3ac-A3ae,31139.0,S16.pdf,NA,NA,y,A1-S16.pdf
A1,B2-B2aa-B2z-B2ab,217.0,S16.pdf,NA,NA,y,A1-S16.pdf
A5,A3-A3ac-A3ae,35615.0,S16.pdf,NA,NA,y,A5-S16.pdf
A5,B2-B2aa-B2z-B2ab,360.0,S16.pdf,NA,NA,y,A5-S16.pdf
A4,A3-A3ac-A3ae,37806.0,S16.pdf,NA,NA,y,A4-S16.pdf
A4,B2-B2aa-B2z-B2ab,230.0,S16.pdf,NA,NA,y,A4-S16.pdf
A8,A3-A3ac-A3ae,21105.0,S16.pdf,NA,NA,y,A8-S16.pdf
B11,A3-A3ac-A3ae,26931.0,S16.pdf,NA,NA,y,B11-S16.pdf
A10,A3-A3ac-A3ae,80907.0,S16.pdf,NA,NA,y,A10-S16.pdf
A10,B2-B2aa-B2z-B2ab,249.0,S16.pdf,NA,NA,y,A10-S16.pdf
C12,A3-A3ac-A3ae,24949.0,S16.pdf,NA,NA,y,C12-S16.pdf
C4,A3-A3ac-A3ae,2024.0,S16.pdf,NA,NA,y,C4-S16.pdf
B10,A3-A3ac-A3ae,16374.0,S16.pdf,NA,NA,y,B10-S16.pdf
A12,A3-A3ac-A3ae,103374.0,S16.pdf,NA,NA,y,A12-S16.pdf
A12,B2-B2aa-B2z,184.0,S16.pdf,NA,NA,y,A12-S16.pdf
B3,A3-A3ac-A3ae,24805.0,S16.pdf,NA,NA,y,B3-S16.pdf
B4,A3-A3ac-A3ae,27631.0,S16.pdf,NA,NA,y,B4-S16.pdf
A11,A3-A3ac-A3ae,121279.0,S16.pdf,NA,NA,y,A11-S16.pdf
A11,B2-B2aa-B2z-B2ab,236.0,S16.pdf,NA,NA,y,A11-S16.pdf
A3,A3-A3ac-A3ae,22942.0,S16.pdf,NA,NA,y,A3-S16.pdf
A9,A3-A3ac-A3ae,121280.0,S16.pdf,NA,NA,y,A9-S16.pdf
C10,A3-A3ac-A3ae,20138.0,S16.pdf,NA,NA,y,C10-S16.pdf
C1,A3-A3ac-A3ae,14942.0,S16.pdf,NA,NA,y,C1-S16.pdf
C1,B2-B2aa-B2z-B2ab,141.0,S16.pdf,NA,NA,y,C1-S16.pdf
B5,A3-A3ac-A3ae,101547.0,S16.pdf,NA,NA,y,B5-S16.pdf
B5,B2-B2aa-B2z-B2ab,1799.0,S16.pdf,NA,NA,y,B5-S16.pdf
C11,A3-A3ac-A3ae,27027.0,S16.pdf,NA,NA,y,C11-S16.pdf
C11,B2-B2aa-B2z-B2ab,1057.0,S16.pdf,NA,NA,y,C11-S16.pdf
C8,A3-A3ac-A3ah-A3m-A3ae-A3ay,6671.0,S16.pdf,NA,NA,y,C8-S16.pdf
A2,A3-A3ac-A3ah-A3m-A3ae-A3ay,28775.0,S16.pdf,NA,NA,y,A2-S16.pdf
B7,A3-A3ac-A3ah-A3m-A3ae-A3ay,24561.0,S16.pdf,NA,NA,y,B7-S16.pdf
B12,A3-A3ac-A3ah-A3m-A3ae-A3ay,31105.0,S16.pdf,NA,NA,y,B12-S16.pdf
B2,A3-A3ac-A3ah-A3m-A3ae-A3ay,31979.0,S16.pdf,NA,NA,y,B2-S16.pdf
C6,A3-A3ac-A3ah-A3m-A3ae-A3ay,19693.0,S16.pdf,NA,NA,y,C6-S16.pdf
C9,A3-A3ac-A3ah-A3m-A3ae-A3ay,27857.0,S16.pdf,NA,NA,y,C9-S16.pdf
A6,A3-A3ac-A3ah-A3m-A3ae-A3ay,12393.0,S16.pdf,NA,NA,y,A6-S16.pdf
B1,A3-A3ac-A3ah-A3m-A3ae-A3ay,2071.0,S16.pdf,NA,NA,y,B1-S16.pdf
C7,A3-A3ac-A3ah-A3m-A3ae-A3ay,23043.0,S16.pdf,NA,NA,y,C7-S16.pdf
C7,B2-B2aa-B2z-B2ab,173.0,S16.pdf,NA,NA,y,C7-S16.pdf
B9,A3-A3ac-A3ah-A3m-A3ae-A3ay,20136.0,S16.pdf,NA,NA,y,B9-S16.pdf
B9,B2-B2aa-B2z-B2ab,274.0,S16.pdf,NA,NA,y,B9-S16.pdf
B8,A3-A3ac-A3ah-A3m-A3ae-A3ay,8654.0,S16.pdf,NA,NA,y,B8-S16.pdf
B8,B2-B2aa-B2z-B2ab,163.0,S16.pdf,NA,NA,y,B8-S16.pdf
C2,A3-A3ac-A3ah-A3m-A3ae-A3ay,18471.0,S16.pdf,NA,NA,y,C2-S16.pdf
C2,B2-B2aa-B2z-B2ab,586.0,S16.pdf,NA,NA,y,C2-S16.pdf
C3,A3-A3ac-A3ah-A3m-A3ae-A3ay,14077.0,S16.pdf,NA,NA,y,C3-S16.pdf
C3,B2-B2aa-B2z-B2ab,681.0,S16.pdf,NA,NA,y,C3-S16.pdf
C5,A3-A3ac-A3ah-A3m-A3ae-A3ay,15320.0,S16.pdf,NA,NA,y,C5-S16.pdf
C5,B2-B2aa-B2z-B2ab,763.0,S16.pdf,NA,NA,y,C5-S16.pdf
A7,A3-A3ah-A3ac-A3m-A3ae,25056.0,S16.pdf,NA,NA,y,A7-S16.pdf
A7,B2-B2aa-B2z-B2ab,349.0,S16.pdf,NA,NA,y,A7-S16.pdf
B6,A3-A3ac-A3ah,730.0,S16.pdf,NA,NA,y,B6-S16.pdf
ITS_019,A3-A3t-A3ae,42122.0,S17.pdf,NA,NA,y,ITS_019-S17.pdf
ITS_021,A3-A3t-A3ae,44054.0,S17.pdf,NA,NA,y,ITS_021-S17.pdf
